type,ip_addr,country_code,classification,blacklist
ip,167.94.145.23,US,suspicious,HTTP Attacker|Blocklist.de|2021-11-23 00:23:26|2021-12-03 04:40:16;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-27 04:44:11;Malicious Host|CIArmy|2021-11-20 00:45:08|2024-04-16 12:20:42
ip,167.94.138.129,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:37|2023-09-03 05:57:06;Malicious Host|HoneyDB|2023-01-04 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:52|2024-04-16 12:20:30
ip,79.124.40.70,BG,malicious,Cobalt Strike|ThreatFox Abuse.ch|2023-07-02 11:17:04|2023-07-22 09:17:02;Mail Spammer|Abuseat.org|2023-07-02 11:17:05|2023-07-02 11:17:05;SSH Attacker|Maltiverse|2023-06-18 00:01:06|2023-06-18 00:01:06;FTP Attacker|Maltiverse|2023-06-17 19:23:04|2023-06-17 19:23:04;Hacking|Maltiverse|2023-06-17 19:17:03|2023-07-02 10:30:45;Malicious Host|Maltiverse|2023-06-17 18:44:15|2023-07-02 10:30:45;Bruteforce|Maltiverse|2023-06-17 18:38:21|2023-06-18 00:01:06;Port Scanner|Maltiverse|2023-06-17 18:35:03|2023-07-02 03:37:25;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-07-27 13:33:37|2024-03-12 15:17:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-07-27 13:33:46|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-07-25 08:20:34|2024-03-20 12:15:08
ip,79.124.60.194,BG,malicious,Hacking|Maltiverse|2023-05-24 06:20:07|2023-05-25 00:41:55;Bruteforce|Maltiverse|2023-05-24 05:39:19|2023-05-25 07:20:47;Malicious Host|Maltiverse|2023-05-24 05:04:02|2023-05-24 14:55:40;Port Scanner|Maltiverse|2023-05-24 04:51:08|2023-05-25 08:05:08;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:44:48|2024-03-18 20:12:02;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:44:53|2024-03-18 20:12:14;Malicious Host|CIArmy|2023-05-27 07:22:28|2024-03-20 12:15:11
ip,91.148.190.130,BG,malicious,SSH Attacker|Maltiverse|2023-05-24 08:59:52|2023-05-24 08:59:52;DDoS attack|Maltiverse|2023-05-24 07:57:37|2023-05-25 03:58:31;Bruteforce|Maltiverse|2023-05-24 06:10:39|2023-05-25 07:24:44;Hacking|Maltiverse|2023-05-24 04:53:48|2023-05-25 03:58:31;Port Scanner|Maltiverse|2023-05-24 04:52:32|2023-05-27 00:10:36;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-03-18 20:15:12;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-03-18 20:15:29;Malicious Host|CIArmy|2023-05-27 07:23:20|2024-03-20 12:16:38
ip,205.210.31.48,CA,suspicious,Mail Spammer|Blocklist.de|2023-09-02 02:55:12|2023-09-03 02:56:59;IMAP Attacker|Blocklist.de|2023-09-02 02:50:06|2023-09-03 02:48:46;Mail Spammer|Maltiverse|2022-08-27 09:36:20|2022-08-27 09:36:20;DDoS attack|Maltiverse|2022-08-26 22:40:17|2022-08-26 22:40:17;IMAP Attacker|Maltiverse|2022-08-26 21:12:36|2022-08-27 21:07:06;SSH Attacker|Maltiverse|2022-08-23 11:31:13|2022-08-27 09:43:37;FTP Attacker|Maltiverse|2022-08-19 18:33:52|2022-08-19 18:33:52;Malicious Host|Maltiverse|2022-08-19 18:26:39|2022-08-28 16:31:01;SIP Attacker|Maltiverse|2022-08-19 15:42:39|2022-08-25 15:29:11;Bruteforce|Maltiverse|2022-08-19 11:42:11|2022-08-29 00:12:27;HTTP Scrapper|Maltiverse|2022-08-19 11:42:11|2022-08-22 15:47:38;HTTP Attacker|Maltiverse|2022-08-19 11:42:11|2022-08-27 22:53:38;Port Scanner|Maltiverse|2022-08-19 00:05:12|2022-08-29 00:47:54;Hacking|Maltiverse|2022-08-19 00:05:12|2022-08-29 00:47:54;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:26:56|2023-04-27 05:26:01;Mail Spammer|Abuseat.org|2022-12-28 05:40:45|2022-12-28 18:05:41;SSH Attacker|Blocklist.de|2023-07-23 04:11:41|2024-02-02 03:17:17;Malicious Host|HoneyDB|2022-12-19 00:00:00|2024-02-03 00:00:00
ip,79.124.60.246,BG,malicious,gozi.isfb.papras.ursnif|Maltiverse|2017-10-27 13:48:55|2017-10-27 13:48:55;Ursnif|Maltiverse|2017-12-07 08:01:14|2017-12-07 08:01:14;evasive.gozi.isfb.papras.ursnif|Maltiverse|2017-12-07 14:45:42|2017-12-07 14:45:42;Anonymizer|Maltiverse|2017-12-09 19:03:44|2017-12-09 19:03:44;Trojan.Banker.Gozi|Hybrid-Analysis|2018-05-02 05:45:12|2018-05-02 05:45:13;ET TOR Known Tor Relay/Router (Not Exit) Node UDP Traffic|Emerging Threats|2017-10-17 13:04:02|2018-08-29 07:39:19;Trojan.Generic|Hybrid-Analysis|2018-11-01 19:15:21|2018-11-01 19:15:21;ET TOR Known Tor Relay/Router (Not Exit) Node TCP Traffic|Emerging Threats|2017-10-15 14:35:44|2019-11-07 08:15:35;Anonymizer|Maltiverse Research Team|2020-11-21 17:47:54|2021-04-02 13:20:25;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-01-25 15:28:12|2024-03-12 15:17:51;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-01-25 15:28:22|2024-03-12 15:17:59;Malicious Host|CIArmy|2024-01-25 09:25:16|2024-03-20 12:15:11
ip,94.232.41.124,RU,malicious,Mail Spammer|Abuseat.org|2024-02-27 09:09:00|2024-02-27 09:09:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-27 14:35:41|2024-03-08 14:21:11;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-27 14:35:50|2024-03-08 14:21:19;Malicious Host|CIArmy|2024-02-27 09:08:49|2024-03-20 12:17:04
ip,79.124.58.158,BG,malicious,Mail Spammer|Barracuda|2023-04-19 08:14:16|2023-04-19 08:14:16;Bruteforce|Maltiverse|2023-04-18 11:26:54|2023-04-18 11:26:54;HTTP Attacker|Maltiverse|2023-04-18 11:24:30|2023-04-18 23:20:38;DDoS attack|Maltiverse|2023-04-18 11:19:06|2023-04-19 07:19:54;Port Scanner|Maltiverse|2023-04-18 10:04:29|2023-04-19 08:03:25;Hacking|Maltiverse|2023-04-18 10:04:29|2023-04-19 07:19:54;Malicious Host|Maltiverse|2023-04-18 10:04:29|2023-04-18 21:20:16;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-20 11:59:46|2024-03-12 15:17:50;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-20 11:59:51|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-04-19 08:14:15|2024-03-20 12:15:10
ip,162.216.150.230,US,malicious,Malicious Host|HoneyDB|2023-04-28 00:00:00|2024-02-01 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:42|2024-04-16 12:17:04
