type,ip_addr,country_code,classification,blacklist
ip,94.232.41.124,RU,malicious,Mail Spammer|Abuseat.org|2024-02-27 09:09:00|2024-02-27 09:09:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-27 14:35:41|2024-03-08 14:21:11;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-27 14:35:50|2024-03-08 14:21:19;Malicious Host|CIArmy|2024-02-27 09:08:49|2024-03-20 12:17:04
ip,160.3.221.54,US,malicious,Malicious Host|HoneyDB|2019-10-19 00:00:00|2019-10-19 00:00:00;DDoS attack|Blocklist.net.ua|2020-05-14 01:42:36|2020-07-14 03:03:40;Unauthorized scanning of hosts|Blocklist.net.ua|2020-08-25 02:23:20|2022-09-13 03:30:45;Malicious Host|CIArmy|2022-12-14 02:50:31|2024-04-16 12:15:17
ip,91.148.190.150,BG,malicious,DDoS attack|Maltiverse|2023-05-25 17:24:35|2023-05-25 17:24:35;Port Scanner|Maltiverse|2023-05-25 07:09:50|2023-05-27 04:37:44;Hacking|Maltiverse|2023-05-25 07:09:49|2023-05-27 04:37:44;Bruteforce|Maltiverse|2023-05-25 07:09:49|2023-05-25 13:50:15;HTTP Scrapper|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;HTTP Attacker|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-04-14 19:31:24;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-04-14 19:31:36;Malicious Host|CIArmy|2023-05-27 07:23:21|2024-04-16 11:55:21
ip,79.124.58.158,BG,malicious,Mail Spammer|Barracuda|2023-04-19 08:14:16|2023-04-19 08:14:16;Bruteforce|Maltiverse|2023-04-18 11:26:54|2023-04-18 11:26:54;HTTP Attacker|Maltiverse|2023-04-18 11:24:30|2023-04-18 23:20:38;DDoS attack|Maltiverse|2023-04-18 11:19:06|2023-04-19 07:19:54;Port Scanner|Maltiverse|2023-04-18 10:04:29|2023-04-19 08:03:25;Hacking|Maltiverse|2023-04-18 10:04:29|2023-04-19 07:19:54;Malicious Host|Maltiverse|2023-04-18 10:04:29|2023-04-18 21:20:16;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-20 11:59:46|2024-03-12 15:17:50;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-20 11:59:51|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-04-19 08:14:15|2024-03-20 12:15:10
ip,79.124.59.202,,malicious,Proxy|FireHOL|2023-07-02 23:09:29|2023-10-01 23:12:43;Malicious host|Talos Intelligence|2018-07-15 09:04:08|2018-07-15 09:04:08;Unauthorized scanning of hosts|Blocklist.net.ua|2021-05-09 12:05:45|2021-05-12 07:24:34;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:44:48|2024-03-18 20:12:01;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:44:53|2024-03-18 20:12:13;Malicious Host|CIArmy|2021-05-09 12:57:31|2024-03-20 12:15:10
ip,3.19.69.27,US,suspicious,Mail Spammer|Abuseat.org|2024-04-01 00:38:41|2024-04-01 00:38:44;DDoS attack|Maltiverse|2024-03-31 15:32:38|2024-03-31 17:30:41;Bruteforce|Maltiverse|2024-03-31 13:33:27|2024-03-31 16:52:03;HTTP Scrapper|Maltiverse|2024-03-31 13:33:27|2024-03-31 13:33:27;HTTP Attacker|Maltiverse|2024-03-31 13:33:27|2024-03-31 13:33:27;Port Scanner|Maltiverse|2024-03-31 13:01:43|2024-04-01 00:31:09;Hacking|Maltiverse|2024-03-31 13:01:43|2024-03-31 23:13:52;Malicious Host|Maltiverse|2024-03-31 13:01:43|2024-03-31 21:10:34;Malicious Host|CIArmy|2024-04-01 00:38:39|2024-04-13 11:40:45;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-04-02 19:25:37|2024-04-14 18:45:32;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-04-02 19:25:55|2024-04-14 18:45:45
ip,91.148.190.134,BG,malicious,Malicious Host|HoneyDB|2023-08-20 00:00:00|2023-08-20 00:00:00;Hacking|Maltiverse|2023-05-24 03:17:51|2023-05-25 02:39:04;Bruteforce|Maltiverse|2023-05-24 03:04:15|2023-05-25 13:18:28;Port Scanner|Maltiverse|2023-05-24 02:57:58|2023-05-27 05:17:50;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-03-18 20:15:13;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-03-18 20:15:30;Malicious Host|CIArmy|2023-05-27 07:23:20|2024-03-20 12:16:38
ip,185.167.97.229,NL,malicious,Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-14 03:45:51|2023-09-03 06:21:11;Mail Spammer|Blocklist.de|2020-10-14 03:19:21|2023-08-28 02:54:34;HTTP Attacker|Blocklist.de|2021-07-20 04:39:58|2021-07-20 04:39:58;IMAP Attacker|Blocklist.de|2021-08-16 04:53:37|2022-11-03 02:06:24;Malicious Host|HoneyDB|2020-10-14 00:00:00|2024-02-17 00:00:00;Malicious Host|CIArmy|2020-10-14 03:55:32|2024-04-16 12:25:06
ip,185.242.226.43,NL,malicious,Mail Spammer|Abuseat.org|2024-02-16 09:57:56|2024-02-16 09:57:56;Malicious Host|CIArmy|2024-02-16 09:57:56|2024-04-16 12:25:56
ip,45.79.92.218,US,malicious,ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-06-03 10:50:27|2024-04-14 19:03:24;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-06-03 10:50:33|2024-04-14 19:03:38;Malicious Host|CIArmy|2023-05-27 07:19:16|2024-04-16 11:44:29
