type,ip_addr,country_code,classification,blacklist
ip,89.233.105.148,SG,malicious,Mail Spammer|Abuseat.org|2024-04-08 11:55:14|2024-04-08 11:55:14;Malicious Host|CIArmy|2024-04-08 11:55:12|2024-04-11 21:01:23;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-04-09 19:37:04|2024-04-14 19:31:01;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-04-09 19:37:16|2024-04-14 19:31:13
ip,46.101.207.161,DE,malicious,Mail Spammer|Abuseat.org|2024-04-06 11:26:00|2024-04-06 11:26:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-04-09 19:20:44|2024-04-13 19:41:37;Malicious Host|CIArmy|2024-04-06 11:25:57|2024-04-14 11:34:35;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-04-09 19:20:56|2024-04-14 19:14:18
ip,66.183.66.163,CA,malicious,ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-22 13:04:03|2024-04-10 19:53:54;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-22 13:04:12|2024-04-10 19:54:06;Malicious Host|CIArmy|2023-12-21 08:26:33|2024-04-16 11:52:26
ip,35.203.211.219,US,malicious,Malicious Host|HoneyDB|2023-04-28 00:00:00|2024-01-01 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:54|2024-04-14 18:54:57;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:59|2024-04-14 18:55:09;Malicious Host|CIArmy|2023-04-20 08:14:00|2024-04-16 11:40:13
ip,206.168.34.132,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:34|2024-03-29 12:42:34;Malicious Host|CIArmy|2024-03-29 12:42:33|2024-04-16 12:33:53
ip,206.168.34.139,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:36|2024-03-29 12:42:36;Malicious Host|CIArmy|2024-03-29 12:42:35|2024-04-16 12:33:54
ip,193.163.125.228,GB,suspicious,Malicious Host|CIArmy|2021-07-04 02:52:34|2022-10-20 02:59:34;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:15|2023-09-01 06:50:02
ip,35.203.210.20,US,malicious,Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-03-28 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:00|2024-04-14 18:52:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:05|2024-04-14 18:53:01;Malicious Host|CIArmy|2023-04-20 08:13:32|2024-04-16 11:39:15
ip,198.235.24.237,CA,malicious,Mail Spammer|Abuseat.org|2023-04-24 13:13:31|2023-04-24 13:13:31;Malicious Host|HoneyDB|2023-04-24 00:00:00|2024-03-27 00:00:00;SSH Attacker|Blocklist.de|2023-06-28 04:29:44|2024-04-10 04:17:13
ip,205.210.31.57,CA,malicious,Malicious URL|Hybrid-Analysis|2023-07-31 15:00:04|2023-07-31 15:00:04;SSH Attacker|Maltiverse|2022-08-24 03:21:52|2022-08-24 03:21:52;DDoS attack|Maltiverse|2022-08-20 10:25:15|2022-08-20 10:25:15;HTTP Attacker|Maltiverse|2022-08-20 09:50:40|2022-08-23 22:52:53;IoT Attacker|Maltiverse|2022-08-19 19:37:00|2022-08-19 19:37:00;Bruteforce|Maltiverse|2022-08-19 19:21:40|2022-08-23 22:52:53;Malicious Host|Maltiverse|2022-08-19 19:21:40|2022-08-20 21:08:55;Hacking|Maltiverse|2022-08-19 00:28:51|2022-08-24 07:41:00;Port Scanner|Maltiverse|2022-08-19 00:01:55|2022-08-24 07:41:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:59:05|2022-12-28 18:05:41;Mail Spammer|Abuseat.org|2022-12-28 05:40:45|2022-12-28 18:05:41;IMAP Attacker|Blocklist.de|2023-10-03 02:46:45|2023-10-04 02:44:46;Mail Spammer|Blocklist.de|2023-10-03 02:57:22|2023-10-04 02:54:53;SSH Attacker|Blocklist.de|2023-02-05 02:38:54|2023-11-26 03:36:18;Malicious Host|HoneyDB|2022-12-18 00:00:00|2024-04-11 00:00:00
ip,206.168.34.184,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:46|2024-03-29 12:42:46;IMAP Attacker|Blocklist.de|2024-04-10 02:47:39|2024-04-11 02:50:26;Mail Spammer|Blocklist.de|2024-04-10 03:09:28|2024-04-11 03:15:15;Malicious Host|HoneyDB|2024-04-01 00:00:00|2024-04-11 00:00:00;SSH Attacker|Blocklist.de|2024-03-30 04:37:02|2024-04-16 04:19:48;Malicious Host|CIArmy|2024-03-29 12:42:45|2024-04-16 12:34:04
ip,14.46.70.222,KR,malicious,Mail Spammer|Abuseat.org|2024-04-11 22:22:48|2024-04-11 22:23:11;Malicious Host|HoneyDB|2024-04-11 00:00:00|2024-04-11 00:00:00
ip,205.210.31.211,CA,malicious,SSH Attacker|Blocklist.de|2023-04-20 05:01:17|2023-10-30 03:31:09;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-11 00:00:00
ip,162.216.150.71,US,malicious,Malicious Host|HoneyDB|2023-04-27 00:00:00|2023-12-04 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:49|2024-04-16 12:17:21
ip,192.241.222.70,US,malicious,Mail Spammer|Abuseat.org|2023-07-15 08:20:00|2023-07-15 08:20:00;Malicious Host|HoneyDB|2023-08-19 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2023-07-15 08:19:59|2024-04-16 12:28:56
