type,ip_addr,country_code,classification,blacklist
ip,185.224.128.43,NL,malicious,AGEN.1046725|Hybrid-Analysis|2020-03-09 06:00:05|2020-03-09 06:00:05;Malware Download|Abuse.ch|2020-03-10 00:00:52|2020-03-10 00:00:52;FileRepMalware|Hybrid-Analysis|2020-03-10 12:00:14|2020-03-10 12:00:14;Malicious Host|HoneyDB|2024-03-28 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2024-03-17 12:38:20|2024-04-16 12:25:47
ip,91.148.190.150,BG,malicious,DDoS attack|Maltiverse|2023-05-25 17:24:35|2023-05-25 17:24:35;Port Scanner|Maltiverse|2023-05-25 07:09:50|2023-05-27 04:37:44;Hacking|Maltiverse|2023-05-25 07:09:49|2023-05-27 04:37:44;Bruteforce|Maltiverse|2023-05-25 07:09:49|2023-05-25 13:50:15;HTTP Scrapper|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;HTTP Attacker|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-04-14 19:31:24;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-04-14 19:31:36;Malicious Host|CIArmy|2023-05-27 07:23:21|2024-04-16 11:55:21
ip,193.163.125.234,DK,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:19|2022-09-13 03:51:42;HTTP Attacker|Blocklist.de|2021-12-05 04:36:55|2021-12-06 04:55:32;Malicious Host|CIArmy|2021-07-04 02:52:36|2022-10-20 02:59:34
ip,193.163.125.249,DK,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:19|2022-09-13 03:51:43;HTTP Attacker|Blocklist.de|2021-12-05 04:36:55|2021-12-06 04:55:33;Malicious Host|CIArmy|2021-07-04 02:52:41|2022-10-20 02:59:35
ip,162.216.150.159,US,suspicious,Malicious Host|HoneyDB|2023-04-29 00:00:00|2024-02-03 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:34|2024-04-15 11:59:01
ip,206.168.34.156,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:41|2024-03-29 12:42:41;Malicious Host|CIArmy|2024-03-29 12:42:39|2024-04-16 12:33:59
ip,152.32.252.233,HK,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:21:22|2024-01-27 09:21:22;SSH Attacker|Blocklist.de|2024-01-29 03:24:04|2024-02-20 03:20:09;Malicious Host|CIArmy|2024-01-27 09:21:22|2024-04-16 12:13:54
ip,89.248.163.197,NL,suspicious,ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2022-11-15 02:41:20|2022-11-26 02:53:25;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2022-11-15 02:41:15|2022-11-26 02:53:21;Malicious Host|Maltiverse|2022-11-09 15:30:41|2022-11-13 01:59:03;Hacking|Maltiverse|2022-11-08 14:20:07|2022-11-13 01:59:03;SSH Attacker|Maltiverse|2022-11-08 14:20:07|2022-11-09 16:56:18;Port Scanner|Maltiverse|2022-11-07 09:20:32|2022-11-13 20:02:28;Bruteforce|Maltiverse|2022-11-07 06:35:28|2022-11-13 17:16:29;Malicious Host|HoneyDB|2023-03-13 00:00:00|2023-05-06 00:00:00
ip,79.124.56.190,BG,malicious,Mail Spammer|Barracuda|2023-01-15 06:44:03|2023-01-15 06:44:03;HTTP Scrapper|Maltiverse|2023-01-14 16:58:52|2023-01-14 16:58:52;Bruteforce|Maltiverse|2023-01-13 09:45:21|2023-01-14 17:30:45;Port Scanner|Maltiverse|2023-01-13 09:23:38|2023-01-15 05:03:20;Hacking|Maltiverse|2023-01-13 09:23:38|2023-01-14 19:47:58;Malicious Host|Maltiverse|2023-01-13 09:23:38|2023-01-14 19:47:58;Malicious Host|HoneyDB|2023-10-08 00:00:00|2023-11-11 00:00:00;SSH Attacker|Blocklist.de|2023-11-11 03:53:28|2023-11-12 03:48:48;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-01-17 08:51:11|2024-04-14 19:28:38;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-01-17 08:51:17|2024-04-14 19:28:50;Malicious Host|CIArmy|2023-01-15 06:44:03|2024-04-15 11:38:10
ip,35.203.210.13,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2023-11-19 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:42|2024-04-14 18:52:04;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:47|2024-04-14 18:52:17;Malicious Host|CIArmy|2023-04-20 08:13:24|2024-04-16 11:38:59
ip,102.219.60.62,ZA,malicious,Mail Spammer|Abuseat.org|2024-03-06 18:29:48|2024-03-06 18:30:14;Malware Download|URLhaus Abuse.ch|2024-03-06 17:18:03|2024-03-30 22:24:12
ip,94.232.41.124,RU,malicious,Mail Spammer|Abuseat.org|2024-02-27 09:09:00|2024-02-27 09:09:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-27 14:35:41|2024-03-08 14:21:11;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-27 14:35:50|2024-03-08 14:21:19;Malicious Host|CIArmy|2024-02-27 09:08:49|2024-03-20 12:17:04
ip,35.203.211.146,US,malicious,Malicious Host|HoneyDB|2023-05-07 00:00:00|2024-03-27 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:35|2024-04-14 18:54:26;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:40|2024-04-14 18:54:38;Malicious Host|CIArmy|2023-04-20 08:13:52|2024-04-16 11:39:56
ip,174.138.57.164,US,malicious,Mail Spammer|Abuseat.org|2024-04-05 12:33:19|2024-04-05 12:33:19;Malicious Host|CIArmy|2024-04-05 12:33:18|2024-04-11 12:38:36
ip,79.124.49.86,BG,malicious,Mail Spammer|Blocklist.de|2023-11-27 02:49:28|2023-11-28 03:00:52;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-06-03 10:56:37|2024-03-12 15:17:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-06-03 10:56:43|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-06-01 07:23:09|2024-03-20 12:15:08
