type,ip_addr,country_code,classification,blacklist
ip,79.124.60.6,BG,malicious,Mail Spammer|Barracuda|2023-04-15 07:22:24|2023-04-15 07:22:24;DDoS attack|Maltiverse|2023-04-14 17:15:42|2023-04-15 03:16:04;SSH Attacker|Maltiverse|2023-04-09 17:00:32|2023-04-09 17:00:32;Malicious Host|Maltiverse|2023-04-09 16:23:14|2023-04-15 05:28:23;Hacking|Maltiverse|2023-04-09 16:15:48|2023-04-15 05:28:23;Bruteforce|Maltiverse|2023-04-09 16:15:48|2023-04-14 20:24:56;HTTP Scrapper|Maltiverse|2023-04-09 16:15:48|2023-04-09 16:15:48;HTTP Attacker|Maltiverse|2023-04-09 16:15:48|2023-04-10 04:28:16;Port Scanner|Maltiverse|2023-04-09 16:13:39|2023-04-15 07:17:48;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-20 11:59:47|2024-03-18 20:12:02;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-20 11:59:52|2024-03-18 20:12:14;Malicious Host|CIArmy|2023-04-15 07:22:23|2024-03-20 12:15:12
ip,193.163.125.112,GB,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:51:39|2022-09-13 03:51:39;HTTP Attacker|Blocklist.de|2021-12-03 04:43:14|2021-12-03 04:43:14;Malicious Host|CIArmy|2021-07-04 02:51:49|2023-01-25 06:54:58;FTP Attacker|Maltiverse|2022-12-20 02:41:08|2022-12-20 02:41:08;SSH Attacker|Maltiverse|2022-10-31 10:12:58|2023-01-02 11:45:08;HTTP Scrapper|Maltiverse|2022-10-30 22:54:12|2022-10-30 22:54:12;Malicious Host|Maltiverse|2022-10-19 21:19:09|2023-01-05 22:24:49;Hacking|Maltiverse|2022-10-10 17:12:32|2023-01-07 21:10:30;IMAP Attacker|Maltiverse|2022-10-10 17:12:32|2023-01-07 21:10:30;Bruteforce|Maltiverse|2022-10-10 17:12:32|2023-01-07 21:10:30;HTTP Attacker|Maltiverse|2022-10-10 11:12:49|2023-01-08 00:31:37;Port Scanner|Maltiverse|2022-10-10 07:02:31|2023-01-08 04:30:07
ip,79.124.40.70,BG,malicious,Cobalt Strike|ThreatFox Abuse.ch|2023-07-02 11:17:04|2023-07-22 09:17:02;Mail Spammer|Abuseat.org|2023-07-02 11:17:05|2023-07-02 11:17:05;SSH Attacker|Maltiverse|2023-06-18 00:01:06|2023-06-18 00:01:06;FTP Attacker|Maltiverse|2023-06-17 19:23:04|2023-06-17 19:23:04;Hacking|Maltiverse|2023-06-17 19:17:03|2023-07-02 10:30:45;Malicious Host|Maltiverse|2023-06-17 18:44:15|2023-07-02 10:30:45;Bruteforce|Maltiverse|2023-06-17 18:38:21|2023-06-18 00:01:06;Port Scanner|Maltiverse|2023-06-17 18:35:03|2023-07-02 03:37:25;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-07-27 13:33:37|2024-03-12 15:17:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-07-27 13:33:46|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-07-25 08:20:34|2024-03-20 12:15:08
ip,18.188.150.187,US,suspicious,Mail Spammer|Abuseat.org|2024-04-01 00:40:38|2024-04-01 00:40:38;DDoS attack|Maltiverse|2024-03-31 13:26:40|2024-03-31 19:29:43;Bruteforce|Maltiverse|2024-03-31 13:21:25|2024-03-31 16:47:33;Port Scanner|Maltiverse|2024-03-31 12:41:03|2024-04-01 00:40:06;Hacking|Maltiverse|2024-03-31 12:41:03|2024-04-01 00:27:48;Malicious Host|Maltiverse|2024-03-31 12:41:03|2024-03-31 20:19:27;Malicious Host|CIArmy|2024-04-01 00:40:36|2024-04-13 11:42:09;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-04-02 19:28:54|2024-04-14 18:48:42;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-04-02 19:29:06|2024-04-14 18:48:55
ip,79.124.56.190,BG,malicious,Mail Spammer|Barracuda|2023-01-15 06:44:03|2023-01-15 06:44:03;HTTP Scrapper|Maltiverse|2023-01-14 16:58:52|2023-01-14 16:58:52;Bruteforce|Maltiverse|2023-01-13 09:45:21|2023-01-14 17:30:45;Port Scanner|Maltiverse|2023-01-13 09:23:38|2023-01-15 05:03:20;Hacking|Maltiverse|2023-01-13 09:23:38|2023-01-14 19:47:58;Malicious Host|Maltiverse|2023-01-13 09:23:38|2023-01-14 19:47:58;Malicious Host|HoneyDB|2023-10-08 00:00:00|2023-11-11 00:00:00;SSH Attacker|Blocklist.de|2023-11-11 03:53:28|2023-11-12 03:48:48;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-01-17 08:51:11|2024-04-14 19:28:38;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-01-17 08:51:17|2024-04-14 19:28:50;Malicious Host|CIArmy|2023-01-15 06:44:03|2024-04-15 11:38:10
ip,205.210.31.172,CA,malicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:59:06|2022-09-13 03:59:06;Mail Spammer|Maltiverse|2022-08-26 22:41:12|2022-08-26 22:41:12;IMAP Attacker|Maltiverse|2022-08-26 21:15:06|2022-09-03 21:11:54;Proxy|Maltiverse|2022-08-23 16:17:55|2022-08-23 16:17:55;VPN|Maltiverse|2022-08-23 16:17:55|2022-08-23 16:17:55;HTTP Scrapper|Maltiverse|2022-08-23 16:17:55|2022-08-23 16:17:55;HTTP Attacker|Maltiverse|2022-08-23 16:17:55|2022-08-27 22:56:30;SIP Attacker|Maltiverse|2022-08-22 16:41:39|2022-09-02 17:53:05;SQL Injection|Maltiverse|2022-08-22 15:16:14|2022-08-23 16:17:55;SSH Attacker|Maltiverse|2022-08-20 05:01:39|2022-08-28 00:05:40;Malicious Host|Maltiverse|2022-08-19 15:15:29|2022-09-03 03:13:01;Bruteforce|Maltiverse|2022-08-19 03:07:04|2022-09-03 21:11:54;Port Scanner|Maltiverse|2022-08-19 00:04:39|2022-09-03 21:11:54;Hacking|Maltiverse|2022-08-19 00:04:39|2022-09-03 21:11:54;Mail Spammer|Abuseat.org|2023-01-03 06:51:04|2023-01-03 06:51:04;SSH Attacker|Blocklist.de|2023-03-28 05:38:42|2023-12-25 03:23:04;Malicious Host|HoneyDB|2022-12-18 00:00:00|2024-03-31 00:00:00
ip,165.154.135.73,CA,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:25:36|2024-01-27 09:25:36;FTP Attacker|Blocklist.de|2024-02-05 02:24:38|2024-02-06 02:26:33;SSH Attacker|Blocklist.de|2024-04-07 04:03:05|2024-04-08 04:08:15;Malicious Host|CIArmy|2024-01-27 09:25:36|2024-04-16 12:19:17
ip,203.55.81.7,AU,malicious,Mail Spammer|Abuseat.org|2024-03-16 07:08:34|2024-03-16 07:08:34;Malicious Host|CIArmy|2024-03-16 07:08:29|2024-04-16 12:33:45
ip,170.64.232.67,AU,malicious,Mail Spammer|Abuseat.org|2024-04-03 04:19:13|2024-04-03 04:19:13;SSH Attacker|Blocklist.de|2024-04-03 04:19:11|2024-04-05 04:11:27
ip,179.43.180.106,CH,malicious,Mail Spammer|Barracuda|2024-03-13 00:52:29|2024-03-13 01:23:48;Mail Spammer|Abuseat.org|2024-03-13 00:52:29|2024-03-13 01:23:48;FTP Attacker|Maltiverse|2024-03-13 00:35:44|2024-03-13 00:35:44;HTTP Scrapper|Maltiverse|2024-03-12 23:53:25|2024-03-13 00:35:44;HTTP Attacker|Maltiverse|2024-03-12 23:51:04|2024-03-13 00:35:44;IoT Attacker|Maltiverse|2024-03-12 23:45:01|2024-03-12 23:45:01;Bruteforce|Maltiverse|2024-03-12 23:34:59|2024-03-13 01:23:34;SSH Attacker|Maltiverse|2024-03-12 22:09:13|2024-03-13 01:23:34;Port Scanner|Maltiverse|2024-03-12 22:08:56|2024-03-13 01:22:54;Hacking|Maltiverse|2024-03-12 22:08:56|2024-03-13 01:13:09;Malicious Host|Maltiverse|2024-03-12 22:08:56|2024-03-13 00:27:04;Brute force passwords using SSH on server S17|Blocklist.net.ua|2024-03-13 08:10:40|2024-03-13 08:10:40;Brute force passwords using SSH on server PS1|Blocklist.net.ua|2024-03-14 10:19:47|2024-03-21 10:16:24;Malicious Host|CIArmy|2024-03-18 12:34:29|2024-03-25 12:31:21;Malicious Host|HoneyDB|2024-03-27 00:00:00|2024-04-11 00:00:00;Known attacker|Blocklist.de|2024-03-31 03:10:52|2024-04-16 02:57:45;SSH Attacker|Blocklist.de|2024-03-13 04:15:13|2024-04-16 04:12:45;Brute force passwords using SSH on server PS2|Blocklist.net.ua|2024-03-22 09:38:28|2024-04-16 09:51:50
ip,87.120.84.130,BG,suspicious,Malicious Host|HoneyDB|2023-05-07 00:00:00|2023-05-07 00:00:00;Malicious Host|CIArmy|2024-02-16 09:34:21|2024-03-05 08:49:58;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-17 14:59:56|2024-03-06 14:06:20;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-17 15:00:07|2024-03-06 14:06:28
ip,18.222.229.39,US,suspicious,Mail Spammer|Abuseat.org|2024-04-01 00:40:40|2024-04-01 00:40:42;DDoS attack|Maltiverse|2024-03-31 15:32:19|2024-03-31 19:29:43;Bruteforce|Maltiverse|2024-03-31 14:58:18|2024-03-31 16:45:33;Port Scanner|Maltiverse|2024-03-31 13:03:11|2024-04-01 00:40:06;Hacking|Maltiverse|2024-03-31 13:03:11|2024-03-31 22:45:18;Malicious Host|Maltiverse|2024-03-31 13:03:11|2024-03-31 21:05:52;Malicious Host|CIArmy|2024-04-01 00:40:38|2024-04-13 11:42:10;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-04-02 19:28:55|2024-04-14 18:48:44;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-04-02 19:29:08|2024-04-14 18:48:56
ip,94.232.41.124,RU,malicious,Mail Spammer|Abuseat.org|2024-02-27 09:09:00|2024-02-27 09:09:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-27 14:35:41|2024-03-08 14:21:11;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-27 14:35:50|2024-03-08 14:21:19;Malicious Host|CIArmy|2024-02-27 09:08:49|2024-03-20 12:17:04
ip,46.165.29.54,RU,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 02:36:05|2022-09-14 02:50:09;Malicious Host|HoneyDB|2021-02-02 00:00:00|2021-02-02 00:00:00
ip,79.124.59.202,,malicious,Proxy|FireHOL|2023-07-02 23:09:29|2023-10-01 23:12:43;Malicious host|Talos Intelligence|2018-07-15 09:04:08|2018-07-15 09:04:08;Unauthorized scanning of hosts|Blocklist.net.ua|2021-05-09 12:05:45|2021-05-12 07:24:34;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:44:48|2024-03-18 20:12:01;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:44:53|2024-03-18 20:12:13;Malicious Host|CIArmy|2021-05-09 12:57:31|2024-03-20 12:15:10
