type,ip_addr,country_code,classification,blacklist
ip,205.210.31.70,CA,malicious,Mail Spammer|Blocklist.de|2023-08-20 03:03:49|2023-08-21 03:07:42;IMAP Attacker|Blocklist.de|2023-08-20 02:57:20|2023-08-21 03:01:04;Mail Spammer|Abuseat.org|2023-04-23 10:44:26|2023-04-23 10:44:26;HTTP Scrapper|Maltiverse|2023-04-22 23:09:27|2023-04-22 23:09:27;Mail Spammer|Maltiverse|2023-04-22 02:55:47|2023-04-22 02:55:47;SQL Injection|Maltiverse|2023-04-19 15:08:13|2023-04-19 15:08:13;SSH Attacker|Maltiverse|2023-04-19 03:23:24|2023-04-22 18:46:39;DDoS attack|Maltiverse|2023-04-18 11:19:11|2023-04-23 06:23:44;DNS Poisoning|Maltiverse|2023-04-18 01:10:03|2023-04-18 01:10:03;IMAP Attacker|Maltiverse|2023-04-17 21:14:10|2023-04-22 21:10:52;HTTP Attacker|Maltiverse|2023-04-16 16:42:59|2023-04-22 23:09:27;FTP Attacker|Maltiverse|2023-04-16 15:44:31|2023-04-20 09:14:25;Bruteforce|Maltiverse|2023-04-15 15:10:11|2023-04-22 21:10:52;Malicious Host|Maltiverse|2023-04-15 03:03:29|2023-04-23 08:36:08;Port Scanner|Maltiverse|2023-04-14 23:50:41|2023-04-23 09:03:54;Hacking|Maltiverse|2023-04-14 23:50:41|2023-04-23 08:40:05;SSH Attacker|Blocklist.de|2023-11-06 03:28:12|2023-12-30 03:27:28;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-19 00:00:00
ip,79.110.62.49,NL,suspicious,Brute force attack on the SMTP service of the server RS2|Blocklist.net.ua|2023-03-28 06:45:52|2023-03-28 06:45:52;Brute force attack on the SMTP service of the server S19|Blocklist.net.ua|2023-03-21 06:18:12|2023-03-24 06:56:35;Mail Spammer|Abuseat.org|2023-03-21 06:18:13|2023-03-21 06:18:13
ip,165.154.231.93,CA,malicious,SSH Attacker|Blocklist.de|2021-09-15 05:32:04|2021-09-15 05:32:04;Malicious Host|CIArmy|2024-03-28 12:34:54|2024-04-02 12:34:03;HTTP Attacker|Blocklist.de|2024-04-17 02:13:10|2024-04-18 02:04:28;Bruteforce login attacker|Blocklist.de|2024-04-17 02:47:19|2024-04-18 02:39:28
ip,198.235.24.234,CA,malicious,SSH Attacker|Blocklist.de|2023-04-25 03:06:05|2024-03-27 04:12:12;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-16 00:00:00
ip,91.148.190.150,BG,malicious,DDoS attack|Maltiverse|2023-05-25 17:24:35|2023-05-25 17:24:35;Port Scanner|Maltiverse|2023-05-25 07:09:50|2023-05-27 04:37:44;Hacking|Maltiverse|2023-05-25 07:09:49|2023-05-27 04:37:44;Bruteforce|Maltiverse|2023-05-25 07:09:49|2023-05-25 13:50:15;HTTP Scrapper|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;HTTP Attacker|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-04-20 16:08:28;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-04-20 16:08:40;Malicious Host|CIArmy|2023-05-27 07:23:21|2024-04-20 16:47:05
ip,200.32.255.66,BZ,malicious,SSH Attacker|Telefonica CO SOC|2019-09-25 06:58:03|2019-09-26 09:58:07;Malicious Host|HoneyDB|2019-10-16 00:00:00|2019-10-20 00:00:00;SSH Attacker|Blocklist.de|2019-09-20 00:46:39|2019-10-23 07:26:48;Unauthorized scanning of hosts|Blocklist.net.ua|2021-03-06 11:08:44|2022-09-13 03:56:21;Malicious Host|CIArmy|2021-03-01 13:08:40|2024-04-20 17:22:30
ip,152.32.169.7,HK,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:21:01|2024-01-27 09:21:01;FTP Attacker|Blocklist.de|2024-01-28 02:26:59|2024-01-29 02:27:36;SSH Attacker|Blocklist.de|2024-02-26 03:48:55|2024-04-20 04:00:28;Malicious Host|CIArmy|2024-01-27 09:21:00|2024-04-20 17:03:44
ip,162.216.149.33,US,malicious,Malicious Host|HoneyDB|2023-04-29 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:20|2024-04-20 17:06:32
ip,162.216.150.157,US,malicious,Malicious Host|HoneyDB|2023-05-16 00:00:00|2023-05-16 00:00:00;Malicious Host|Maltiverse|2023-04-20 05:36:12|2023-04-20 05:36:12;Hacking|Maltiverse|2023-04-19 23:51:30|2023-04-20 07:31:21;Bruteforce|Maltiverse|2023-04-19 22:46:05|2023-04-19 22:46:05;HTTP Attacker|Maltiverse|2023-04-19 22:46:05|2023-04-19 22:46:05;Port Scanner|Maltiverse|2023-04-19 20:04:13|2023-04-20 08:03:44;Malicious Host|CIArmy|2023-04-20 08:28:34|2024-04-20 17:07:04
ip,35.203.210.49,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-03-31 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:14|2024-04-20 15:35:01;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:19|2024-04-20 15:35:15;Malicious Host|CIArmy|2023-04-20 08:13:41|2024-04-20 16:26:57
