type,ip_addr,country_code,classification,blacklist
ip,94.232.41.124,RU,malicious,Mail Spammer|Abuseat.org|2024-02-27 09:09:00|2024-02-27 09:09:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-27 14:35:41|2024-03-08 14:21:11;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-27 14:35:50|2024-03-08 14:21:19;Malicious Host|CIArmy|2024-02-27 09:08:49|2024-03-20 12:17:04
ip,167.172.248.254,US,malicious,Malicious Host|HoneyDB|2023-01-02 00:00:00|2024-03-27 00:00:00;Malicious Host|CIArmy|2022-12-28 06:52:50|2024-04-16 12:20:15
ip,193.163.125.253,GB,suspicious,HTTP Attacker|Blocklist.de|2021-12-08 01:51:04|2021-12-08 01:51:04;Malicious Host|CIArmy|2021-07-04 02:52:43|2022-12-14 02:56:47;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:21:23|2023-04-21 07:30:58
ip,91.148.190.130,BG,malicious,SSH Attacker|Maltiverse|2023-05-24 08:59:52|2023-05-24 08:59:52;DDoS attack|Maltiverse|2023-05-24 07:57:37|2023-05-25 03:58:31;Bruteforce|Maltiverse|2023-05-24 06:10:39|2023-05-25 07:24:44;Hacking|Maltiverse|2023-05-24 04:53:48|2023-05-25 03:58:31;Port Scanner|Maltiverse|2023-05-24 04:52:32|2023-05-27 00:10:36;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-03-18 20:15:12;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-03-18 20:15:29;Malicious Host|CIArmy|2023-05-27 07:23:20|2024-03-20 12:16:38
ip,79.124.60.6,BG,malicious,Mail Spammer|Barracuda|2023-04-15 07:22:24|2023-04-15 07:22:24;DDoS attack|Maltiverse|2023-04-14 17:15:42|2023-04-15 03:16:04;SSH Attacker|Maltiverse|2023-04-09 17:00:32|2023-04-09 17:00:32;Malicious Host|Maltiverse|2023-04-09 16:23:14|2023-04-15 05:28:23;Hacking|Maltiverse|2023-04-09 16:15:48|2023-04-15 05:28:23;Bruteforce|Maltiverse|2023-04-09 16:15:48|2023-04-14 20:24:56;HTTP Scrapper|Maltiverse|2023-04-09 16:15:48|2023-04-09 16:15:48;HTTP Attacker|Maltiverse|2023-04-09 16:15:48|2023-04-10 04:28:16;Port Scanner|Maltiverse|2023-04-09 16:13:39|2023-04-15 07:17:48;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-20 11:59:47|2024-03-18 20:12:02;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-20 11:59:52|2024-03-18 20:12:14;Malicious Host|CIArmy|2023-04-15 07:22:23|2024-03-20 12:15:12
ip,205.210.31.41,CA,malicious,Malicious URL|Hybrid-Analysis|2023-09-06 11:45:04|2023-09-06 11:45:04;Mail Spammer|Maltiverse|2022-09-09 11:58:11|2022-09-09 11:58:11;IMAP Attacker|Maltiverse|2022-09-09 11:58:11|2022-09-09 21:10:11;DDoS attack|Maltiverse|2022-09-04 21:20:40|2022-09-07 06:18:23;SQL Injection|Maltiverse|2022-09-04 21:20:40|2022-09-07 06:18:23;SSH Attacker|Maltiverse|2022-08-23 13:46:22|2022-09-09 22:00:11;VPN|Maltiverse|2022-08-23 05:33:35|2022-09-07 20:36:24;HTTP Scrapper|Maltiverse|2022-08-19 21:38:58|2022-09-07 16:00:05;HTTP Attacker|Maltiverse|2022-08-19 21:38:58|2022-09-07 16:00:05;Malicious Host|Maltiverse|2022-08-19 17:15:16|2022-09-07 06:18:23;Bruteforce|Maltiverse|2022-08-19 04:43:35|2022-09-09 21:10:11;Port Scanner|Maltiverse|2022-08-19 00:03:53|2022-09-10 01:20:18;Hacking|Maltiverse|2022-08-19 00:03:53|2022-09-10 01:20:18;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:59:04|2023-01-01 05:42:35;Mail Spammer|Abuseat.org|2022-12-28 05:40:45|2022-12-28 18:05:41;SSH Attacker|Blocklist.de|2023-01-01 02:38:41|2024-02-24 03:37:02;Malicious Host|HoneyDB|2023-01-03 00:00:00|2024-04-11 00:00:00
ip,35.203.211.19,US,malicious,Malicious Host|HoneyDB|2023-07-07 00:00:00|2024-02-01 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:45|2024-04-14 18:54:38;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:50|2024-04-14 18:54:49;Malicious Host|CIArmy|2023-04-20 08:13:57|2024-04-16 11:40:06
ip,206.168.34.167,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:43|2024-03-29 12:42:43;Malicious Host|CIArmy|2024-03-29 12:42:42|2024-04-16 12:34:02
ip,205.210.31.44,CA,malicious,Mail Spammer|Blocklist.de|2023-08-09 03:27:45|2023-09-28 03:32:59;IMAP Attacker|Blocklist.de|2023-08-09 03:21:10|2023-09-28 03:22:19;Malicious URL|Hybrid-Analysis|2023-08-07 21:00:03|2023-08-07 21:00:03;Bruteforce login attacker|Blocklist.de|2022-09-18 01:57:48|2022-09-18 01:57:48;HTTP Attacker|Blocklist.de|2022-09-18 01:50:18|2022-09-19 00:43:11;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:59:04|2022-09-13 03:59:04;Mail Spammer|Maltiverse|2022-08-23 19:53:12|2022-08-23 19:53:12;SSH Attacker|Maltiverse|2022-08-23 00:59:47|2022-08-23 00:59:47;SIP Attacker|Maltiverse|2022-08-21 17:24:42|2022-08-21 17:24:42;FTP Attacker|Maltiverse|2022-08-20 16:17:28|2022-08-20 16:17:28;HTTP Attacker|Maltiverse|2022-08-19 21:30:06|2022-08-20 21:30:20;Bruteforce|Maltiverse|2022-08-19 19:13:36|2022-08-23 22:48:00;Malicious Host|Maltiverse|2022-08-19 19:13:36|2022-08-22 19:19:05;Port Scanner|Maltiverse|2022-08-19 00:06:02|2022-08-24 06:27:42;Hacking|Maltiverse|2022-08-19 00:06:02|2022-08-24 06:27:42;Mail Spammer|Abuseat.org|2023-01-04 07:43:53|2023-01-04 07:43:53;Malicious Host|HoneyDB|2022-10-01 00:00:00|2024-03-27 00:00:00;SSH Attacker|Blocklist.de|2023-02-15 02:39:00|2024-04-14 04:05:51
ip,35.203.210.145,US,malicious,Malicious Host|HoneyDB|2023-05-02 00:00:00|2024-04-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:43|2024-04-14 18:52:08;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:49|2024-04-14 18:52:21;Malicious Host|CIArmy|2023-04-20 08:13:25|2024-04-16 11:39:02
