type,ip_addr,country_code,classification,blacklist
ip,35.203.210.69,US,malicious,Malicious Host|HoneyDB|2023-04-22 00:00:00|2023-11-19 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:22|2024-04-24 19:01:44;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:27|2024-04-24 19:01:57;Malicious Host|CIArmy|2023-04-20 08:13:43|2024-04-26 11:40:05
ip,185.242.226.3,NL,malicious,Mail Spammer|Abuseat.org|2024-02-16 09:57:53|2024-02-16 09:57:53;Malicious Host|CIArmy|2024-02-16 09:57:53|2024-04-26 12:26:45
ip,198.235.24.67,CA,malicious,SSH Attacker|Blocklist.de|2023-08-06 03:49:06|2024-02-04 03:20:53;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-16 00:00:00
ip,162.216.150.65,US,malicious,Malicious Host|HoneyDB|2023-05-01 00:00:00|2023-11-12 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:49|2024-04-26 12:17:25
ip,66.240.236.109,US,malicious,DNS Poisoning|Maltiverse|2022-12-09 00:45:05|2022-12-26 02:10:53;DNS Compromise|Maltiverse|2022-12-07 05:24:34|2022-12-07 05:24:34;Phishing|Maltiverse|2022-11-10 01:06:59|2022-12-07 01:11:49;VPN|Maltiverse|2022-10-19 06:19:12|2022-12-27 07:03:47;SQL Injection|Maltiverse|2022-10-06 01:04:32|2022-11-09 04:33:42;Mail Spammer|Maltiverse|2022-10-04 17:18:00|2022-12-28 02:00:10;IoT Attacker|Maltiverse|2022-10-03 10:20:36|2022-12-05 23:31:23;FTP Attacker|Maltiverse|2022-10-03 01:06:25|2022-12-26 02:10:53;HTTP Scrapper|Maltiverse|2022-10-03 00:05:34|2022-12-27 23:00:00;DDoS attack|Maltiverse|2022-10-02 05:14:48|2022-12-27 20:20:39;IMAP Attacker|Maltiverse|2022-10-01 21:11:57|2022-12-27 21:12:47;HTTP Attacker|Maltiverse|2022-10-01 04:33:24|2022-12-27 23:50:42;SSH Attacker|Maltiverse|2022-10-01 01:00:39|2022-12-26 22:37:33;Bruteforce|Maltiverse|2022-10-01 00:40:08|2022-12-28 00:50:18;Malicious Host|Maltiverse|2022-09-30 18:01:07|2022-12-27 12:38:25;Hacking|Maltiverse|2022-09-29 02:55:18|2022-12-27 21:29:27;Port Scanner|Maltiverse|2022-09-29 01:56:02|2022-12-28 02:18:16;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 01:55:24|2022-09-13 02:45:48;HTTP Attacker|Blocklist.de|2021-12-04 04:38:37|2022-01-03 00:30:00;Mail Spammer|Abuseat.org|2022-12-28 02:39:24|2022-12-28 18:43:11;Malicious Host|HoneyDB|2022-01-10 00:00:00|2024-04-16 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2022-02-22 00:37:09|2024-04-24 19:27:50;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2022-02-22 00:37:12|2024-04-24 19:28:03;SSH Attacker|Blocklist.de|2021-12-08 02:14:20|2024-04-26 04:58:20;Malicious Host|CIArmy|2021-12-22 02:01:59|2024-04-26 11:52:29
ip,185.242.226.41,NL,malicious,Mail Spammer|Abuseat.org|2024-02-16 09:57:56|2024-02-16 09:57:56;Malicious Host|CIArmy|2024-02-16 09:57:56|2024-04-26 12:26:48
ip,205.210.31.241,CA,malicious,SSH Attacker|Blocklist.de|2023-04-22 05:00:20|2024-03-12 04:16:00;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-11 00:00:00
ip,164.92.233.138,DE,malicious,Mail Spammer|Abuseat.org|2024-04-15 12:01:37|2024-04-15 12:01:37;Malicious Host|CIArmy|2024-04-15 12:01:32|2024-04-26 12:19:12
ip,115.178.130.60,ID,malicious,Mail Spammer|Abuseat.org|2023-10-31 07:54:50|2023-10-31 07:54:50;Malicious Host|CIArmy|2023-10-31 07:54:49|2024-04-26 12:03:43
ip,35.203.211.108,US,malicious,Malicious Host|HoneyDB|2023-05-15 00:00:00|2024-03-28 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:31|2024-04-21 19:18:56;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:36|2024-04-21 19:19:08;Malicious Host|CIArmy|2023-04-20 08:13:48|2024-04-26 11:40:15
ip,162.216.150.188,US,malicious,Malicious Host|HoneyDB|2023-04-24 00:00:00|2023-10-01 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:37|2024-04-26 12:16:56
ip,199.45.154.181,US,suspicious,Malicious Host|HoneyDB|2024-03-28 00:00:00|2024-03-28 00:00:00;Malicious Host|CIArmy|2024-03-27 12:28:54|2024-04-26 12:33:44
ip,206.168.34.135,US,suspicious,Mail Spammer|Abuseat.org|2024-03-29 12:42:35|2024-03-29 12:42:35;Malicious Host|CIArmy|2024-03-29 12:42:34|2024-04-26 12:35:05
