type,ip_addr,country_code,classification,blacklist
ip,94.156.248.22,GB,malicious,Mail Spammer|Abuseat.org|2024-04-05 12:06:44|2024-04-05 12:06:44;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-04-05 20:19:20|2024-04-20 16:09:15;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-04-05 20:19:34|2024-04-20 16:09:28;Malicious Host|CIArmy|2024-04-05 12:06:42|2024-04-21 01:08:37
ip,162.142.125.84,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-17 06:37:11|2020-12-15 06:31:49;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:13;Malicious Host|HoneyDB|2023-09-19 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:26|2024-04-21 01:26:56
ip,80.66.83.46,RU,malicious,Malicious host|Darklist|2021-01-17 06:49:45|2021-01-21 16:16:18;SSH Attacker|Blocklist.de|2021-01-15 10:21:53|2021-01-22 10:25:13;SIP Attacker|Blocklist.de|2021-01-23 09:40:18|2021-01-24 22:45:57;Mail Spammer|Abuseat.org|2023-12-26 08:17:32|2023-12-26 08:17:32;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-27 13:13:28|2024-04-20 16:05:39;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-27 13:13:37|2024-04-20 16:05:52;Malicious Host|CIArmy|2023-12-26 08:16:30|2024-04-21 01:06:57
ip,112.124.13.162,CN,malicious,Mail Spammer|Abuseat.org|2023-11-14 01:06:58|2023-11-14 01:06:58;Malicious Host|HoneyDB|2024-02-03 00:00:00|2024-04-16 00:00:00;Malicious Host|CIArmy|2023-11-14 01:06:57|2024-04-21 01:14:29
ip,109.162.21.22,UA,malicious,Malicious Host|CIArmy|2023-08-28 07:43:26|2023-09-01 07:36:45;Mail Spammer|Barracuda|2023-08-28 07:43:27|2023-08-28 07:43:27;Mail Spammer|Abuseat.org|2023-08-28 07:43:27|2023-08-28 07:43:27;HTTP Scrapper|Maltiverse|2023-08-18 16:58:05|2023-08-18 16:58:05;HTTP Attacker|Maltiverse|2023-08-18 16:58:05|2023-08-18 16:58:05;SSH Attacker|Maltiverse|2023-07-17 22:49:47|2023-08-25 02:04:59;Bruteforce|Maltiverse|2023-07-09 23:45:00|2023-08-28 02:31:32;Hacking|Maltiverse|2023-07-07 23:08:28|2023-08-27 08:41:35;Malicious Host|Maltiverse|2023-07-07 23:08:28|2023-07-29 11:18:35;Port Scanner|Maltiverse|2023-06-23 06:31:08|2023-08-28 07:20:31;SSH Attacker|Blocklist.de|2023-09-06 03:19:46|2023-11-04 03:20:08;Malicious Host|HoneyDB|2023-09-18 00:00:00|2024-04-11 00:00:00
ip,205.210.31.76,CA,malicious,Malicious Host|Maltiverse|2023-04-15 15:49:44|2023-04-17 20:14:23;SSH Attacker|Maltiverse|2023-04-15 03:08:47|2023-04-16 23:00:40;Hacking|Maltiverse|2023-04-15 00:01:41|2023-04-16 17:54:53;Bruteforce|Maltiverse|2023-04-14 23:49:58|2023-04-15 15:49:44;Port Scanner|Maltiverse|2023-04-14 23:05:19|2023-04-17 20:41:11;HTTP Attacker|Maltiverse|2023-04-14 23:05:19|2023-04-17 20:05:21;SSH Attacker|Blocklist.de|2023-09-15 03:36:55|2024-01-01 03:20:58;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-16 00:00:00
ip,162.142.125.89,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-18 00:11:50|2020-12-15 06:32:05;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:14;Malicious Host|HoneyDB|2023-09-18 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:27|2024-04-21 01:26:58
ip,125.212.217.215,VN,malicious,Malicious Host|GreenSnow|2017-11-12 17:44:32|2017-11-12 17:44:32;SNMP Attacker|Nothink.org|2018-01-08 15:51:25|2018-01-08 15:51:25;HTTP Spammer|StopForumSpam.com|2018-03-08 14:20:06|2018-03-08 14:20:06;SSH Attacker|Blocklist.de|2018-01-14 13:03:05|2018-08-13 06:57:43;Malware site|Hybrid-Analysis|2018-11-12 09:00:10|2018-11-12 09:00:10;Bots|IBM X-Force Exchange|2016-04-19 11:33:00|2018-05-22 21:29:00;Scanning IPs|IBM X-Force Exchange|2017-09-11 02:00:00|2018-06-21 06:53:00;SSH attacker|Greynoise|2019-07-02 00:00:00|2019-07-08 00:00:00;HTTP Attacker|BadIPs|2018-09-09 06:29:35|2019-07-11 06:53:58;Anonymizer|Maltiverse|2019-07-27 02:03:26|2019-07-27 02:03:26;VNC Attacker|Greynoise|2019-07-04 00:00:00|2019-07-30 00:00:00;IMAP Attacker|Blocklist.de|2017-11-02 11:39:28|2019-09-07 07:00:38;Mail Spammer|Blocklist.de|2017-11-01 08:54:34|2019-09-07 07:02:26;Malicious Host|HoneyDB|2019-07-10 00:00:00|2019-10-02 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2020-08-04 04:12:05|2020-09-02 09:42:07;Malicious Host|Alienvault Ip Reputation Database|2017-10-15 10:03:07|2020-10-15 06:56:24;SQL Attacker|BadIPs|2017-12-09 14:43:32|2020-12-14 06:56:18;Anonymizer|Maltiverse Research Team|2020-11-21 23:44:34|2021-05-23 12:25:52;Malicious Host|CIArmy|2017-11-11 20:43:28|2024-04-21 01:21:18
ip,35.203.210.224,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2023-09-18 00:00:00;Hacking|Maltiverse|2023-04-20 00:09:49|2023-04-20 05:43:41;Malicious Host|Maltiverse|2023-04-19 22:04:41|2023-04-20 05:43:41;Port Scanner|Maltiverse|2023-04-19 20:34:46|2023-04-20 08:03:57;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:03|2024-04-20 15:34:30;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:08|2024-04-20 15:34:44;Malicious Host|CIArmy|2023-04-20 08:13:35|2024-04-21 00:50:30
ip,185.114.175.11,ES,malicious,IMAP Attacker|Maltiverse|2023-02-15 12:06:06|2023-02-15 13:51:20;FTP Attacker|Maltiverse|2023-02-15 11:26:22|2023-02-15 11:26:22;DDoS attack|Maltiverse|2023-02-15 11:06:21|2023-02-15 13:42:50;Mail Spammer|Maltiverse|2023-02-15 10:59:37|2023-02-15 13:51:20;SSH Attacker|Maltiverse|2023-02-15 10:51:03|2023-02-15 14:50:32;HTTP Scrapper|Maltiverse|2023-02-15 10:40:15|2023-02-15 10:40:15;HTTP Attacker|Maltiverse|2023-02-15 10:40:15|2023-02-15 12:06:06;Hacking|Maltiverse|2023-02-15 10:22:56|2023-02-15 13:21:12;Malicious Host|Maltiverse|2023-02-15 10:22:56|2023-02-15 10:22:56;Bruteforce|Maltiverse|2023-02-15 10:19:16|2023-02-15 15:01:19;Port Scanner|Maltiverse|2023-02-14 10:02:59|2023-02-15 15:02:20;SSH Attacker|Blocklist.de|2023-02-16 02:22:48|2023-12-24 03:18:50;Malicious Host|HoneyDB|2023-03-20 00:00:00|2024-04-17 00:00:00;Malicious Host|CIArmy|2023-03-20 08:12:58|2024-04-21 01:36:27
