type,ip_addr,country_code,classification,blacklist
ip,91.148.190.150,BG,malicious,DDoS attack|Maltiverse|2023-05-25 17:24:35|2023-05-25 17:24:35;Port Scanner|Maltiverse|2023-05-25 07:09:50|2023-05-27 04:37:44;Hacking|Maltiverse|2023-05-25 07:09:49|2023-05-27 04:37:44;Bruteforce|Maltiverse|2023-05-25 07:09:49|2023-05-25 13:50:15;HTTP Scrapper|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;HTTP Attacker|Maltiverse|2023-05-25 07:09:49|2023-05-25 07:09:49;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-04-14 19:31:24;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-04-14 19:31:36;Malicious Host|CIArmy|2023-05-27 07:23:21|2024-04-16 11:55:21
ip,35.195.71.155,BE,malicious,Mail Spammer|Abuseat.org|2024-03-25 11:46:18|2024-03-25 11:46:18;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-03-26 19:21:15|2024-04-14 18:51:42;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-03-26 19:21:27|2024-04-14 18:51:54;Malicious Host|CIArmy|2024-03-25 11:46:16|2024-04-16 11:38:49
ip,123.58.203.194,IN,malicious,Malicious Host|CIArmy|2023-12-07 08:25:53|2024-04-16 12:08:35
ip,162.216.149.68,US,malicious,Malicious Host|HoneyDB|2023-04-22 00:00:00|2023-11-11 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:24|2024-04-16 12:16:25
ip,119.195.118.2,KR,malicious,Brute force passwords using SSH on server S1|Blocklist.net.ua|2024-03-24 08:26:09|2024-03-24 08:26:09;Brute force passwords using SSH on server S18|Blocklist.net.ua|2024-03-25 08:38:55|2024-03-25 08:38:55;SSH Attacker|Blocklist.de|2024-03-24 03:51:31|2024-03-26 03:51:41;Malicious Host|CIArmy|2024-03-26 12:03:22|2024-03-30 11:56:19
ip,167.94.146.66,US,suspicious,Scanning IPs|Maltiverse|2022-01-30 02:15:00|2022-03-14 05:19:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:39|2023-09-03 05:57:10;Malicious Host|CIArmy|2022-04-27 03:54:07|2024-04-16 12:20:56
ip,35.203.210.241,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2023-12-04 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:05|2024-04-14 18:53:12;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:10|2024-04-14 18:53:24;Malicious Host|CIArmy|2023-04-20 08:13:37|2024-04-16 11:39:25
ip,152.32.245.27,,malicious,Mail Spammer|Blocklist.de|2020-10-26 01:33:03|2020-10-27 08:01:53;Malicious Host|CIArmy|2024-03-28 04:44:27|2024-04-16 12:13:52
ip,193.163.125.244,GB,suspicious,HTTP Attacker|Blocklist.de|2021-12-07 05:00:04|2021-12-08 01:51:04;Malicious Host|CIArmy|2021-07-04 02:52:40|2022-09-09 02:13:01;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:37:19|2023-09-03 06:36:19
ip,205.210.31.221,CA,malicious,Mail Spammer|Abuseat.org|2023-04-24 13:16:21|2023-04-24 13:16:21;SSH Attacker|Blocklist.de|2023-11-12 03:37:37|2023-11-13 03:32:25;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-11 00:00:00
