type,ip_addr,country_code,classification,blacklist
ip,47.89.154.16,US,malicious,HTTP Attacker|Blocklist.de|2023-08-01 02:45:59|2023-08-21 02:33:15;DDoS attack|Maltiverse|2023-06-13 13:19:00|2023-06-13 13:19:00;Hacking|Maltiverse|2023-05-31 09:01:56|2023-06-13 13:19:00;HTTP Scrapper|Maltiverse|2023-05-31 09:01:56|2023-06-13 08:19:53;HTTP Attacker|Maltiverse|2023-05-31 09:01:56|2023-06-13 08:19:53;Bruteforce|Maltiverse|2023-05-31 00:01:51|2023-06-13 08:19:53;SSH Attacker|Maltiverse|2023-05-31 00:01:51|2023-06-08 00:02:36;DNS Poisoning|Maltiverse|2023-05-30 23:15:04|2023-06-13 06:30:06;Malicious Host|Maltiverse|2023-05-30 20:24:06|2023-06-13 07:57:39;Port Scanner|Maltiverse|2023-05-30 14:48:24|2023-06-13 22:03:17;Malicious Host|HoneyDB|2023-07-05 00:00:00|2023-11-13 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-07-06 14:00:24|2024-04-11 20:05:57;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-07-06 14:00:33|2024-04-11 20:06:11;Malicious Host|CIArmy|2023-06-14 06:57:00|2024-04-16 11:47:53
ip,35.203.210.95,US,malicious,Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-03-31 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:24|2024-04-14 18:53:48;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:29|2024-04-14 18:54:00;Malicious Host|CIArmy|2023-04-20 08:13:46|2024-04-16 11:39:45
ip,43.157.39.98,DE,malicious,Mail Spammer|Abuseat.org|2024-01-25 09:18:58|2024-01-25 09:18:58;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-01-25 15:14:03|2024-04-14 19:00:37;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-01-25 15:14:12|2024-04-14 19:00:51;Malicious Host|CIArmy|2024-01-25 09:18:14|2024-04-16 11:42:59
ip,205.210.31.240,CA,malicious,Mail Spammer|Abuseat.org|2023-04-22 15:17:27|2023-04-22 15:17:27;DDoS attack|Maltiverse|2023-04-19 22:20:28|2023-04-19 22:20:28;SSH Attacker|Maltiverse|2023-04-18 22:59:07|2023-04-21 22:48:41;IMAP Attacker|Maltiverse|2023-04-17 21:14:00|2023-04-21 21:06:44;HTTP Scrapper|Maltiverse|2023-04-16 16:38:48|2023-04-16 16:38:48;Bruteforce|Maltiverse|2023-04-15 15:24:26|2023-04-21 21:06:44;Malicious Host|Maltiverse|2023-04-15 15:24:26|2023-04-22 01:03:40;HTTP Attacker|Maltiverse|2023-04-15 08:45:15|2023-04-22 06:45:20;Port Scanner|Maltiverse|2023-04-15 00:01:33|2023-04-22 11:03:51;Hacking|Maltiverse|2023-04-15 00:01:33|2023-04-22 07:31:38;SSH Attacker|Blocklist.de|2023-09-17 03:39:34|2023-11-07 03:31:17;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-03-31 00:00:00
ip,162.216.149.169,US,malicious,Malicious Host|HoneyDB|2023-04-26 00:00:00|2023-12-04 00:00:00;Mail Spammer|Blocklist.de|2024-01-02 02:39:59|2024-01-03 02:37:45;Malicious Host|CIArmy|2023-04-20 08:28:10|2024-04-16 12:15:55
ip,162.142.125.83,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-17 06:37:11|2020-12-15 06:31:49;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:13;Malicious Host|HoneyDB|2023-10-01 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:26|2024-04-16 12:15:34
ip,162.216.149.136,US,malicious,Malicious Host|HoneyDB|2023-05-07 00:00:00|2023-08-20 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:06|2024-04-16 12:15:47
ip,198.235.24.254,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:48:04|2023-04-23 10:48:04;IoT Attacker|Maltiverse|2023-04-22 18:37:46|2023-04-22 18:37:46;Mail Spammer|Maltiverse|2023-04-19 23:40:28|2023-04-19 23:40:28;SSH Attacker|Maltiverse|2023-04-18 23:34:34|2023-04-23 07:10:01;DDoS attack|Maltiverse|2023-04-18 06:18:57|2023-04-20 03:16:13;HTTP Scrapper|Maltiverse|2023-04-17 21:12:33|2023-04-17 21:12:33;Bruteforce|Maltiverse|2023-04-15 15:57:49|2023-04-23 07:10:01;Malicious Host|Maltiverse|2023-04-15 15:57:49|2023-04-23 09:31:31;IMAP Attacker|Maltiverse|2023-04-15 09:23:29|2023-04-22 21:08:55;HTTP Attacker|Maltiverse|2023-04-15 09:09:15|2023-04-23 02:40:34;Hacking|Maltiverse|2023-04-15 00:01:36|2023-04-23 09:31:31;Port Scanner|Maltiverse|2023-04-14 23:45:08|2023-04-23 10:03:59;SSH Attacker|Blocklist.de|2024-03-03 03:41:33|2024-03-04 03:38:00;Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-03-28 00:00:00
ip,205.210.31.89,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:44:35|2023-04-23 10:44:35;HTTP Scrapper|Maltiverse|2023-04-21 03:04:56|2023-04-21 03:04:56;DDoS attack|Maltiverse|2023-04-20 03:20:49|2023-04-22 20:23:20;IMAP Attacker|Maltiverse|2023-04-17 21:13:49|2023-04-22 21:06:52;Malicious Host|Maltiverse|2023-04-15 02:45:22|2023-04-22 03:41:05;Bruteforce|Maltiverse|2023-04-15 00:13:26|2023-04-22 21:06:52;SSH Attacker|Maltiverse|2023-04-15 00:13:26|2023-04-21 22:59:34;HTTP Attacker|Maltiverse|2023-04-15 00:08:12|2023-04-23 06:02:38;Port Scanner|Maltiverse|2023-04-15 00:02:43|2023-04-23 10:03:58;Hacking|Maltiverse|2023-04-15 00:02:43|2023-04-23 08:16:00;SSH Attacker|Blocklist.de|2023-05-09 04:47:23|2024-03-21 04:25:19;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-03-31 00:00:00
ip,211.75.10.130,TW,malicious,Mail Spammer|Abuseat.org|2024-03-27 12:31:12|2024-03-27 12:31:12;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2024-03-27 12:31:10|2024-04-16 12:34:58
ip,220.82.170.22,KR,malicious,Malicious Host|CIArmy|2023-08-12 08:23:03|2023-08-14 08:13:34;Mail Spammer|Abuseat.org|2023-08-12 08:23:04|2023-08-12 08:23:04;Malware Download|URLhaus Abuse.ch|2023-12-09 07:18:46|2023-12-09 07:18:46;Malicious Host|HoneyDB|2023-11-09 00:00:00|2024-03-28 00:00:00
ip,91.235.137.61,RU,malicious,Malicious Host|HoneyDB|2024-04-11 00:00:00|2024-04-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2022-11-15 02:41:40|2024-04-14 19:31:30;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2022-11-15 02:41:46|2024-04-14 19:31:42;Malicious Host|CIArmy|2022-11-09 01:54:06|2024-04-16 11:55:27
ip,205.210.31.69,CA,malicious,Malicious URL|Hybrid-Analysis|2023-08-15 10:15:03|2023-08-15 10:15:03;HTTP Scrapper|Maltiverse|2023-04-15 05:03:32|2023-04-15 05:03:32;Bruteforce|Maltiverse|2023-04-15 04:14:35|2023-04-17 17:21:34;Malicious Host|Maltiverse|2023-04-15 04:14:35|2023-04-17 17:21:34;HTTP Attacker|Maltiverse|2023-04-15 01:59:48|2023-04-17 17:20:38;Port Scanner|Maltiverse|2023-04-15 00:01:25|2023-04-17 20:09:40;Hacking|Maltiverse|2023-04-15 00:01:25|2023-04-17 16:41:41;SSH Attacker|Blocklist.de|2023-07-16 04:08:48|2024-04-04 04:17:02;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-11 00:00:00
ip,198.235.24.67,CA,suspicious,SSH Attacker|Blocklist.de|2023-08-06 03:49:06|2024-02-04 03:20:53;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-02-17 00:00:00
