type,ip_addr,country_code,classification,blacklist
ip,35.203.210.239,US,malicious,Malicious Host|HoneyDB|2023-05-06 00:00:00|2023-12-04 00:00:00;Malicious Host|CIArmy|2023-04-20 08:13:36|2024-04-16 11:39:24;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:04|2024-04-16 19:12:07;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:09|2024-04-16 19:12:19
ip,162.216.150.136,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2023-12-04 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:31|2024-04-16 12:16:41
ip,45.128.232.152,NL,suspicious,SSH Attacker|Maltiverse|2023-05-27 03:01:57|2023-05-27 03:01:57;Malicious Host|Maltiverse|2023-05-26 01:29:49|2023-05-26 03:15:32;Port Scanner|Maltiverse|2023-05-26 01:05:41|2023-05-27 07:15:56;Hacking|Maltiverse|2023-05-26 01:04:24|2023-05-27 07:14:52;Bruteforce|Maltiverse|2023-05-26 01:04:24|2023-05-27 05:59:02;HTTP Scrapper|Maltiverse|2023-05-26 01:04:24|2023-05-27 05:54:32;HTTP Attacker|Maltiverse|2023-05-26 01:04:24|2023-05-27 06:30:53;HTTP Attacker|Blocklist.de|2023-08-22 02:33:14|2023-12-03 02:02:08;Bruteforce login attacker|Blocklist.de|2023-08-22 02:57:18|2023-12-03 02:26:46;Malicious Host|CIArmy|2023-05-27 07:18:53|2024-02-12 08:31:05;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:38:06|2024-02-14 15:05:27;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:38:11|2024-02-14 15:05:36
ip,198.199.119.123,US,malicious,Mail Spammer|Abuseat.org|2023-07-28 08:57:48|2023-07-28 08:57:48;Malicious Host|HoneyDB|2023-08-19 00:00:00|2024-03-28 00:00:00;Malicious Host|CIArmy|2023-07-28 08:57:48|2024-04-16 12:32:14
ip,35.203.210.159,US,malicious,Malicious Host|HoneyDB|2023-05-01 00:00:00|2024-02-17 00:00:00;Malicious Host|CIArmy|2023-04-20 08:13:27|2024-04-16 11:39:05;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:50|2024-04-16 19:11:21;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:55|2024-04-16 19:11:33
ip,167.94.138.151,US,suspicious,Scanning IPs|Maltiverse|2022-01-28 03:48:00|2022-01-28 03:48:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:37|2023-09-03 05:57:09;Malicious Host|CIArmy|2022-04-27 03:53:58|2024-04-16 12:20:35
ip,35.203.211.105,US,malicious,Malicious Host|HoneyDB|2023-04-24 00:00:00|2023-08-26 00:00:00;Malicious Host|CIArmy|2023-04-20 08:13:47|2024-04-16 11:39:47;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:26|2024-04-16 19:12:56;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:31|2024-04-16 19:13:08
ip,162.216.150.205,US,malicious,Malicious Host|HoneyDB|2023-04-22 00:00:00|2023-10-08 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:39|2024-04-16 12:16:58
ip,118.193.59.142,DE,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:19:46|2024-01-27 09:19:46;SSH Attacker|Blocklist.de|2024-02-12 03:25:25|2024-02-13 03:31:03;Malicious Host|CIArmy|2024-01-27 09:14:29|2024-04-16 12:04:45
ip,35.203.210.130,US,malicious,Malicious Host|HoneyDB|2023-04-28 00:00:00|2023-08-26 00:00:00;Malicious Host|CIArmy|2023-04-20 08:13:24|2024-04-16 11:38:59;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:42|2024-04-16 19:11:02;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:47|2024-04-16 19:11:14
