type,ip_addr,country_code,classification,blacklist
ip,35.203.211.211,US,malicious,Bruteforce|Maltiverse|2023-04-20 07:27:34|2023-04-20 07:27:34;Malicious Host|Maltiverse|2023-04-20 05:57:19|2023-04-20 07:27:34;Hacking|Maltiverse|2023-04-20 00:11:30|2023-04-20 05:57:19;Port Scanner|Maltiverse|2023-04-19 20:07:13|2023-04-20 08:04:03;Malicious Host|HoneyDB|2023-05-08 00:00:00|2023-11-19 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:53|2024-04-14 18:54:55;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:58|2024-04-14 18:55:07;Malicious Host|CIArmy|2023-04-20 08:14:00|2024-04-16 11:40:12
ip,151.202.24.229,US,malicious,Mail Spammer|Abuseat.org|2024-03-01 08:58:02|2024-03-01 08:58:02;Malicious Host|CIArmy|2024-03-01 08:58:01|2024-04-06 11:49:52
ip,162.216.149.30,US,malicious,Malicious Host|HoneyDB|2023-04-22 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:20|2024-04-16 12:16:17
ip,162.216.149.203,US,malicious,Malicious Host|HoneyDB|2023-08-20 00:00:00|2023-11-11 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:14|2024-04-16 12:16:03
ip,198.235.24.60,CA,malicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:55:49|2022-09-13 03:55:49;Bruteforce login attacker|Blocklist.de|2022-09-05 01:56:02|2022-09-06 01:55:58;HTTP Attacker|Blocklist.de|2022-09-05 01:49:27|2022-09-06 01:49:29;IMAP Attacker|Maltiverse|2022-08-26 21:11:10|2022-08-26 21:11:10;Proxy|Maltiverse|2022-08-26 18:16:12|2022-08-26 18:16:12;VPN|Maltiverse|2022-08-26 18:16:12|2022-08-26 18:16:12;SQL Injection|Maltiverse|2022-08-26 18:16:12|2022-08-26 18:16:12;HTTP Scrapper|Maltiverse|2022-08-26 18:16:12|2022-08-26 19:54:06;SSH Attacker|Maltiverse|2022-08-22 17:59:57|2022-08-25 06:13:26;SIP Attacker|Maltiverse|2022-08-19 15:36:10|2022-08-19 15:36:10;HTTP Attacker|Maltiverse|2022-08-19 12:30:15|2022-08-26 19:55:09;Bruteforce|Maltiverse|2022-08-19 07:46:45|2022-08-26 21:11:10;Malicious Host|Maltiverse|2022-08-19 06:30:48|2022-08-27 02:14:14;Hacking|Maltiverse|2022-08-19 00:28:33|2022-08-27 07:10:14;Port Scanner|Maltiverse|2022-08-18 23:39:25|2022-08-27 07:10:14;Mail Spammer|Abuseat.org|2023-01-03 06:51:52|2023-01-03 06:51:52;Malicious URL|Hybrid-Analysis|2023-12-19 13:00:09|2023-12-19 13:00:09;SSH Attacker|Blocklist.de|2024-03-14 04:27:11|2024-03-15 04:29:32;Mail Spammer|Blocklist.de|2022-10-09 01:13:22|2024-03-21 03:08:53;Malicious Host|HoneyDB|2022-10-01 00:00:00|2024-03-27 00:00:00
ip,205.210.31.58,CA,malicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:59:05|2022-09-13 03:59:05;Mail Spammer|Abuseat.org|2023-01-03 06:51:42|2023-01-03 06:51:42;SSH Attacker|Blocklist.de|2022-10-06 01:58:31|2024-03-14 04:29:04;Malicious Host|HoneyDB|2022-12-19 00:00:00|2024-04-11 00:00:00
ip,185.242.226.40,NL,malicious,Mail Spammer|Abuseat.org|2024-02-16 09:57:56|2024-02-16 09:57:56;Malicious Host|CIArmy|2024-02-16 09:57:55|2024-04-16 12:25:55
ip,71.6.232.23,US,malicious,IMAP Attacker|Maltiverse|2022-10-18 21:08:46|2022-10-19 21:05:17;SSH Attacker|Maltiverse|2022-10-18 03:49:40|2022-10-18 03:49:40;Malicious Host|Maltiverse|2022-10-17 02:22:56|2022-10-19 04:22:23;Port Scanner|Maltiverse|2022-10-17 01:37:52|2022-10-20 02:20:28;Hacking|Maltiverse|2022-10-17 00:02:15|2022-10-19 21:05:17;Bruteforce|Maltiverse|2022-10-17 00:02:15|2022-10-19 21:05:17;HTTP Scrapper|Maltiverse|2022-10-17 00:02:15|2022-10-17 01:01:34;HTTP Attacker|Maltiverse|2022-10-17 00:02:15|2022-10-17 21:14:16;Malicious Host|HoneyDB|2023-01-09 00:00:00|2023-11-13 00:00:00;SSH Attacker|Blocklist.de|2023-11-13 03:42:34|2023-11-14 03:08:41;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2022-11-07 02:16:27|2024-04-14 19:27:30;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2022-11-07 02:16:30|2024-04-14 19:27:42;Malicious Host|CIArmy|2022-10-20 02:48:57|2024-04-16 11:53:05
ip,80.66.83.49,RU,malicious,Mail Spammer|Abuseat.org|2023-12-26 08:17:32|2023-12-26 08:17:32;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-04-10 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-27 13:13:29|2024-04-14 19:28:59;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-27 13:13:38|2024-04-14 19:29:11;Malicious Host|CIArmy|2023-12-26 08:16:31|2024-04-16 11:54:05
ip,35.203.211.253,US,malicious,Malicious Host|HoneyDB|2023-08-19 00:00:00|2023-11-04 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:50:03|2024-04-14 18:55:18;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:50:08|2024-04-14 18:55:29;Malicious Host|CIArmy|2023-04-20 08:14:04|2024-04-16 11:40:23
