type,ip_addr,country_code,classification,blacklist
ip,45.156.128.23,GB,malicious,Malicious Host|HoneyDB|2023-12-04 00:00:00|2023-12-04 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-16 11:14:44|2024-04-14 19:01:31;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-16 11:14:49|2024-04-14 19:01:46;Malicious Host|CIArmy|2023-05-12 07:36:57|2024-04-16 11:43:21
ip,94.156.64.69,BG,suspicious,Mail Spammer|Abuseat.org|2023-12-08 08:16:16|2023-12-08 08:16:16;Malicious Host|CIArmy|2023-12-08 08:14:00|2024-01-02 00:57:34;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-09 14:08:22|2024-01-02 14:11:01;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-09 14:08:31|2024-01-02 14:11:09
ip,51.15.114.30,NL,neutral,DNS Server|Public-dns.info|2022-07-14 03:03:18|2024-04-16 14:54:49
ip,43.153.67.227,US,malicious,Mail Spammer|Abuseat.org|2024-01-04 08:39:10|2024-01-04 08:39:10;SSH Attacker|Blocklist.de|2024-01-05 03:32:05|2024-01-06 03:33:52;Malicious Host|HoneyDB|2024-02-03 00:00:00|2024-04-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-01-06 14:02:33|2024-04-14 19:00:30;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-01-06 14:02:41|2024-04-14 19:00:45;Malicious Host|CIArmy|2024-01-04 08:39:10|2024-04-16 11:42:55
ip,185.242.226.2,NL,malicious,Mail Spammer|Abuseat.org|2024-02-16 09:57:51|2024-02-16 09:57:51;Malicious Host|CIArmy|2024-02-16 09:57:51|2024-04-16 12:25:50
ip,178.128.169.254,GB,malicious,Mail Spammer|Barracuda|2024-01-04 09:34:42|2024-01-04 09:34:42;Mail Spammer|Abuseat.org|2024-01-04 09:34:42|2024-01-04 09:34:42;Malicious Host|CIArmy|2024-01-04 09:07:36|2024-03-20 12:45:02
ip,205.210.31.197,CA,malicious,DDoS attack|Maltiverse|2023-04-19 07:19:57|2023-04-22 20:23:19;SSH Attacker|Maltiverse|2023-04-18 22:55:16|2023-04-20 11:11:16;HTTP Scrapper|Maltiverse|2023-04-18 19:17:04|2023-04-18 19:17:04;Mail Spammer|Maltiverse|2023-04-18 18:19:36|2023-04-18 18:19:36;IMAP Attacker|Maltiverse|2023-04-17 21:13:05|2023-04-22 21:13:39;Bruteforce|Maltiverse|2023-04-17 21:13:05|2023-04-22 21:13:39;Malicious Host|Maltiverse|2023-04-15 01:10:50|2023-04-23 09:30:36;Hacking|Maltiverse|2023-04-14 23:39:07|2023-04-23 07:31:40;HTTP Attacker|Maltiverse|2023-04-14 23:35:39|2023-04-23 06:55:22;Port Scanner|Maltiverse|2023-04-14 23:16:21|2023-04-23 10:04:09;SSH Attacker|Blocklist.de|2023-04-26 03:10:12|2024-02-12 03:36:07;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-03-31 00:00:00
ip,49.51.252.126,US,malicious,Mail Spammer|Abuseat.org|2024-01-04 08:41:42|2024-01-04 08:41:42;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-04-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-01-06 14:07:48|2024-04-14 19:18:45;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-01-06 14:07:57|2024-04-14 19:18:57;Malicious Host|CIArmy|2024-01-04 08:41:42|2024-04-16 11:48:31
ip,49.51.73.211,US,malicious,Malicious Host|HoneyDB|2024-02-17 00:00:00|2024-02-17 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-01-06 14:07:49|2024-04-14 19:18:58;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-01-06 14:07:58|2024-04-14 19:19:10;Malicious Host|CIArmy|2024-01-04 08:41:43|2024-04-16 11:48:32
ip,167.94.138.141,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:37|2023-09-03 05:57:07;Malicious Host|HoneyDB|2023-01-10 00:00:00|2024-03-27 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:55|2024-04-16 12:20:33
ip,167.94.138.147,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 02:36:02|2023-09-03 05:57:08;Malicious Host|HoneyDB|2024-01-01 00:00:00|2024-02-01 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:57|2024-04-16 12:20:34
ip,185.233.19.187,HK,malicious,Mail Spammer|Abuseat.org|2023-08-11 08:27:48|2023-08-11 08:27:48;IMAP Attacker|Maltiverse|2023-08-10 21:28:29|2023-08-10 21:28:29;Bruteforce|Maltiverse|2023-08-10 17:15:42|2023-08-10 21:28:29;Hacking|Maltiverse|2023-08-10 15:04:35|2023-08-11 07:35:41;Port Scanner|Maltiverse|2023-08-10 10:43:13|2023-08-11 07:35:41;Malicious Host|Maltiverse|2023-08-10 10:43:13|2023-08-10 15:04:35;Malicious Host|CIArmy|2023-08-11 08:27:48|2024-04-01 01:42:54
ip,8.208.10.94,GB,malicious,Mail Spammer|Abuseat.org|2023-07-04 08:23:00|2023-07-04 08:23:00;Malicious Host|Maltiverse|2023-07-03 13:50:52|2023-07-04 03:45:45;DDoS attack|Maltiverse|2023-07-03 13:38:24|2023-07-03 13:38:24;SSH Attacker|Maltiverse|2023-06-02 04:09:28|2023-06-02 04:09:28;Hacking|Maltiverse|2023-06-01 17:57:28|2023-07-04 07:35:51;Bruteforce|Maltiverse|2023-05-31 08:30:47|2023-06-02 04:09:28;DNS Compromise|Maltiverse|2023-05-30 17:28:51|2023-06-28 05:10:51;DNS Poisoning|Maltiverse|2023-05-30 17:28:51|2023-06-28 12:20:24;Port Scanner|Maltiverse|2023-05-30 16:45:42|2023-07-04 08:03:29;HTTP Attacker|Maltiverse|2023-05-30 16:45:42|2023-06-27 17:25:31;Malicious Host|HoneyDB|2023-07-05 00:00:00|2024-02-03 00:00:00;HTTP flood requests to the websites|Blocklist.net.ua|2023-09-19 04:08:11|2024-03-19 04:57:10;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-07-05 14:08:14|2024-04-11 19:40:48;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-07-05 14:08:23|2024-04-11 19:41:01;Malicious Host|CIArmy|2023-07-04 08:23:00|2024-04-16 11:36:31
ip,109.205.213.222,AZ,malicious,Mail Spammer|Abuseat.org|2024-02-09 08:58:07|2024-02-09 08:58:07;Malicious Host|CIArmy|2024-02-09 08:58:01|2024-03-23 11:53:59
ip,80.66.83.114,RU,malicious,Mail Spammer|Abuseat.org|2023-12-13 08:22:45|2023-12-13 08:22:45;Malicious Host|HoneyDB|2024-02-03 00:00:00|2024-04-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-16 12:47:06|2024-04-14 19:28:58;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-16 12:47:15|2024-04-14 19:29:10;Malicious Host|CIArmy|2023-12-13 08:22:44|2024-04-16 11:54:03
ip,198.235.24.84,CA,malicious,Mail Spammer|Blocklist.de|2023-09-24 02:55:07|2023-09-25 02:51:15;IMAP Attacker|Blocklist.de|2023-09-24 02:43:13|2023-09-25 02:41:17;SSH Attacker|Blocklist.de|2023-09-16 03:38:17|2023-11-29 03:34:49;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-11 00:00:00
ip,123.58.215.102,HK,malicious,Mail Spammer|Abuseat.org|2024-01-07 08:44:29|2024-01-07 08:44:29;Malicious Host|HoneyDB|2024-02-17 00:00:00|2024-02-17 00:00:00;SSH Attacker|Blocklist.de|2024-03-04 03:29:16|2024-03-29 04:24:07;Malicious Host|CIArmy|2024-01-07 08:44:28|2024-04-16 12:08:37
ip,117.80.223.2,CN,malicious,Mail Spammer|Abuseat.org|2024-03-13 07:02:33|2024-03-13 07:02:33;Malicious Host|CIArmy|2024-03-13 10:01:27|2024-04-16 12:04:27
ip,205.210.31.217,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:50:26|2023-04-23 10:50:26;DDoS attack|Maltiverse|2023-04-19 07:19:54|2023-04-22 10:22:56;Malicious Host|Maltiverse|2023-04-17 23:04:23|2023-04-23 08:04:23;IMAP Attacker|Maltiverse|2023-04-17 21:12:52|2023-04-22 21:18:05;Bruteforce|Maltiverse|2023-04-17 21:12:52|2023-04-22 21:18:05;SSH Attacker|Maltiverse|2023-04-16 22:47:52|2023-04-22 22:44:28;HTTP Scrapper|Maltiverse|2023-04-15 02:52:49|2023-04-22 18:19:38;HTTP Attacker|Maltiverse|2023-04-15 02:38:04|2023-04-23 02:51:34;Port Scanner|Maltiverse|2023-04-15 00:02:54|2023-04-23 10:04:05;Hacking|Maltiverse|2023-04-15 00:02:54|2023-04-23 07:31:40;SSH Attacker|Blocklist.de|2023-09-06 03:23:44|2024-02-23 03:33:13;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-03-31 00:00:00
ip,136.158.220.2,NO,malicious,Mail Spammer|Abuseat.org|2023-11-07 07:56:19|2023-11-07 07:56:19;SSH Attacker|Blocklist.de|2023-12-08 03:14:04|2024-04-06 03:38:49;Malicious Host|CIArmy|2023-11-07 07:56:19|2024-04-16 12:10:28
ip,162.142.125.139,US,suspicious,Malicious Host|HoneyDB|2023-01-03 00:00:00|2023-08-25 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 02:34:50|2023-07-17 06:37:22;Malicious Host|CIArmy|2022-02-17 01:46:49|2024-04-07 12:22:59
ip,170.130.187.6,US,malicious,HTTP Attacker|Blocklist.de|2021-11-25 04:45:18|2021-12-12 04:34:25;HTTP Attacker|BadIPs|2019-06-15 00:35:30|2019-06-15 06:50:59;Telnet attacker|Greynoise|2019-06-28 00:00:00|2019-07-08 00:00:00;SNMP Attacker|Nothink.org|2019-08-01 02:24:18|2019-08-01 02:24:18;Scanning IPs|IBM X-Force Exchange|2019-06-06 00:03:00|2020-03-29 06:52:00;Mail Spammer|Abuseat.org|2020-04-04 00:32:40|2020-04-04 00:32:40;DDoS attack|Blocklist.net.ua|2020-04-26 01:19:26|2020-06-26 08:59:29;FTP Attacker|Blocklist.de|2020-11-05 08:06:44|2020-11-07 01:38:32;Malicious Host|Alienvault Ip Reputation Database|2019-06-14 00:26:08|2020-12-15 06:34:17;Mail Spammer|Blocklist.de|2021-01-30 08:42:01|2022-07-29 01:57:51;SSH Attacker|Blocklist.de|2020-06-29 08:40:19|2022-08-14 02:08:13;Unauthorized scanning of hosts|Blocklist.net.ua|2020-07-04 02:41:04|2022-07-20 03:21:20;Malicious Host|HoneyDB|2019-07-08 00:00:00|2021-07-07 00:00:00;Malicious Host|CIArmy|2019-06-13 07:29:49|2024-04-16 12:21:15
ip,167.94.145.17,US,suspicious,HTTP Attacker|Blocklist.de|2021-11-23 00:23:25|2021-12-12 04:34:23;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-21 07:01:35;Malicious Host|CIArmy|2021-11-20 00:45:07|2024-04-16 12:20:40
ip,71.6.232.27,US,malicious,SSH Attacker|Maltiverse|2022-10-17 20:08:07|2022-10-18 00:10:31;Malicious Host|Maltiverse|2022-10-17 08:17:40|2022-10-19 08:08:57;Hacking|Maltiverse|2022-10-17 05:12:56|2022-10-19 10:21:00;Bruteforce|Maltiverse|2022-10-17 05:12:56|2022-10-19 10:21:00;HTTP Scrapper|Maltiverse|2022-10-17 05:12:56|2022-10-17 09:43:26;HTTP Attacker|Maltiverse|2022-10-17 05:12:56|2022-10-18 03:00:04;Port Scanner|Maltiverse|2022-10-17 00:28:29|2022-10-20 02:33:42;Malicious Host|HoneyDB|2022-10-26 00:00:00|2024-04-01 00:00:00;Malicious Host|CIArmy|2022-10-20 02:48:58|2024-04-14 11:41:14;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2022-11-07 02:16:27|2024-04-14 19:27:31;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2022-11-07 02:16:30|2024-04-14 19:27:43
ip,167.248.133.132,US,suspicious,Malicious URL|Hybrid-Analysis|2023-06-06 05:00:04|2023-06-06 05:00:04;Brute force attack on the SMTP service of the server Relay|Blocklist.net.ua|2023-04-01 07:45:28|2023-10-01 06:17:49;Malicious Host|HoneyDB|2022-12-18 00:00:00|2023-08-25 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:51|2022-09-13 03:32:51;Scanning IPs|Maltiverse|2022-01-28 03:30:00|2022-04-04 09:36:00;Malicious Host|CIArmy|2022-04-27 03:53:29|2024-04-01 01:35:09
