type,ip_addr,country_code,classification,blacklist
ip,80.66.83.47,RU,malicious,Bruteforce|Maltiverse|2023-12-25 18:31:23|2023-12-26 00:42:42;DDoS attack|Maltiverse|2023-12-25 16:31:16|2023-12-26 00:25:18;Port Scanner|Maltiverse|2023-12-25 14:53:05|2023-12-26 00:25:18;Hacking|Maltiverse|2023-12-25 14:53:05|2023-12-26 00:25:18;Malicious Host|Maltiverse|2023-12-25 14:53:05|2023-12-25 14:53:05;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-12-27 13:13:29|2024-04-14 19:28:59;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-12-27 13:13:37|2024-04-14 19:29:11;Malicious Host|CIArmy|2023-12-26 08:16:30|2024-04-16 11:54:05
ip,167.248.133.182,US,suspicious,Brute force attack on the SMTP service of the server Relay|Blocklist.net.ua|2023-04-01 07:45:33|2023-10-01 06:17:53;IMAP Attacker|Blocklist.de|2023-08-25 02:58:09|2023-11-11 02:36:17;Mail Spammer|Blocklist.de|2023-08-25 03:05:14|2023-11-11 02:49:11;Malicious Host|HoneyDB|2023-08-26 00:00:00|2024-03-27 00:00:00;SSH Attacker|Blocklist.de|2023-08-27 03:32:56|2024-03-29 04:34:22;Malicious Host|CIArmy|2023-08-31 08:02:05|2024-04-02 12:34:55
ip,167.94.146.79,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:40|2023-09-03 05:57:11;Malicious Host|CIArmy|2022-04-27 03:54:10|2024-04-16 12:20:59
ip,150.95.66.56,SG,malicious,Mail Spammer|Abuseat.org|2023-12-08 03:15:57|2023-12-08 03:15:57;Malicious Host|HoneyDB|2024-02-01 00:00:00|2024-02-01 00:00:00;SIP Attacker|Blocklist.de|2024-02-26 03:36:12|2024-03-01 03:19:25;SSH Attacker|Blocklist.de|2023-12-08 03:15:56|2024-03-22 04:07:33;Malicious Host|CIArmy|2023-12-08 08:26:14|2024-03-23 12:05:16;Brute force passwords using SSH on server Storage3|Blocklist.net.ua|2023-12-20 06:28:42|2024-04-16 09:08:25
ip,35.203.210.40,US,malicious,Malicious Host|HoneyDB|2023-05-07 00:00:00|2024-03-31 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:13|2024-04-14 18:53:20;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:18|2024-04-14 18:53:32;Malicious Host|CIArmy|2023-04-20 08:13:40|2024-04-16 11:39:31
ip,91.148.190.130,BG,malicious,SSH Attacker|Maltiverse|2023-05-24 08:59:52|2023-05-24 08:59:52;DDoS attack|Maltiverse|2023-05-24 07:57:37|2023-05-25 03:58:31;Bruteforce|Maltiverse|2023-05-24 06:10:39|2023-05-25 07:24:44;Hacking|Maltiverse|2023-05-24 04:53:48|2023-05-25 03:58:31;Port Scanner|Maltiverse|2023-05-24 04:52:32|2023-05-27 00:10:36;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-05-27 10:46:32|2024-03-18 20:15:12;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-05-27 10:46:37|2024-03-18 20:15:29;Malicious Host|CIArmy|2023-05-27 07:23:20|2024-03-20 12:16:38
ip,162.216.149.151,US,malicious,Malicious Host|HoneyDB|2023-08-18 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:08|2024-04-16 12:15:50
ip,167.94.138.136,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:37|2022-09-13 03:32:37;Malicious Host|HoneyDB|2023-03-19 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:54|2024-04-16 12:20:32
ip,167.94.145.29,US,suspicious,HTTP Attacker|Blocklist.de|2021-12-03 04:40:16|2021-12-03 04:40:16;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:05:34|2023-04-27 04:44:12;Malicious Host|CIArmy|2021-11-20 00:45:10|2024-04-16 12:20:43
ip,162.216.150.221,US,malicious,Malicious Host|HoneyDB|2023-08-19 00:00:00|2023-08-19 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:41|2024-04-16 12:17:02
ip,35.203.211.201,US,suspicious,Malicious Host|HoneyDB|2023-04-26 00:00:00|2024-01-01 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:52|2024-04-14 18:54:52;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:57|2024-04-14 18:55:04;Malicious Host|CIArmy|2023-04-20 08:13:58|2024-04-15 11:25:06
ip,35.203.210.97,US,suspicious,Malicious Host|HoneyDB|2023-04-26 00:00:00|2024-04-11 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:25|2024-04-14 18:53:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:30|2024-04-14 18:54:01;Malicious Host|CIArmy|2023-04-20 08:13:46|2024-04-15 11:24:39
ip,79.124.49.86,BG,malicious,Mail Spammer|Blocklist.de|2023-11-27 02:49:28|2023-11-28 03:00:52;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-06-03 10:56:37|2024-03-12 15:17:49;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-06-03 10:56:43|2024-03-12 15:17:58;Malicious Host|CIArmy|2023-06-01 07:23:09|2024-03-20 12:15:08
ip,152.32.207.172,HK,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:21:11|2024-01-27 09:21:11;SSH Attacker|Blocklist.de|2024-02-15 03:13:26|2024-03-20 04:14:37;Malicious Host|HoneyDB|2024-03-31 00:00:00|2024-03-31 00:00:00;Malicious Host|CIArmy|2024-01-27 09:21:10|2024-04-16 12:13:39
ip,162.243.146.72,US,malicious,Mail Spammer|Abuseat.org|2023-07-21 08:41:02|2023-07-21 08:41:02;Malicious Host|HoneyDB|2023-08-17 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2023-07-21 08:41:01|2024-04-16 12:18:33
ip,223.113.128.138,CN,malicious,Mail Spammer|Abuseat.org|2024-01-30 09:22:09|2024-01-30 09:22:09;Malicious Host|HoneyDB|2024-02-01 00:00:00|2024-04-11 00:00:00;Malicious Host|CIArmy|2024-01-30 09:22:08|2024-04-16 12:37:41
ip,162.142.125.236,US,suspicious,Malicious Host|HoneyDB|2023-01-22 00:00:00|2023-04-22 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:18:49|2023-07-17 06:37:37;Malicious Host|CIArmy|2022-02-17 01:46:53|2024-04-16 12:15:29
ip,198.235.24.87,CA,malicious,IMAP Attacker|Maltiverse|2023-04-21 21:10:33|2023-04-22 21:18:12;DDoS attack|Maltiverse|2023-04-18 21:19:33|2023-04-22 05:22:47;SSH Attacker|Maltiverse|2023-04-18 11:22:08|2023-04-23 01:53:39;HTTP Attacker|Maltiverse|2023-04-15 17:40:56|2023-04-22 16:22:51;Bruteforce|Maltiverse|2023-04-15 15:04:58|2023-04-22 21:45:03;Malicious Host|Maltiverse|2023-04-15 15:04:58|2023-04-22 05:55:00;Hacking|Maltiverse|2023-04-15 00:02:13|2023-04-23 04:09:01;Port Scanner|Maltiverse|2023-04-14 23:25:13|2023-04-23 10:03:46;SSH Attacker|Blocklist.de|2023-09-04 03:22:50|2024-03-04 03:38:00;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-11 00:00:00
