type,ip_addr,country_code,classification,blacklist
ip,162.142.125.234,US,suspicious,Malicious Host|HoneyDB|2023-01-08 00:00:00|2023-04-27 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:18:49|2023-07-17 06:37:37;Malicious Host|CIArmy|2022-02-17 01:46:52|2024-04-16 12:15:28
ip,167.248.133.133,US,suspicious,Brute force attack on the SMTP service of the server Relay|Blocklist.net.ua|2023-04-01 07:45:29|2023-10-01 06:17:49;Malicious Host|HoneyDB|2023-01-03 00:00:00|2023-08-25 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 02:36:25|2022-09-13 03:32:51;Malicious Host|CIArmy|2022-04-27 03:53:29|2024-04-01 01:35:10
ip,167.94.145.31,US,suspicious,HTTP Attacker|Blocklist.de|2021-11-23 00:23:26|2021-12-08 01:50:07;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 02:36:02|2023-04-21 07:01:36;Malicious Host|CIArmy|2021-11-20 00:45:10|2024-04-16 12:20:44
ip,35.203.210.13,US,malicious,Malicious Host|HoneyDB|2023-04-23 00:00:00|2023-11-19 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:48:42|2024-04-14 18:52:04;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:48:47|2024-04-14 18:52:17;Malicious Host|CIArmy|2023-04-20 08:13:24|2024-04-16 11:38:59
ip,196.36.152.50,ZA,malicious,Malicious Host|HoneyDB|2019-12-12 00:00:00|2019-12-12 00:00:00;Scanning IPs|IBM X-Force Exchange|2019-11-14 18:39:00|2020-04-03 21:37:00;DDoS attack|Blocklist.net.ua|2019-12-13 00:58:30|2020-09-26 10:08:26;Malicious Host|Alienvault Ip Reputation Database|2019-11-19 00:29:23|2020-12-15 06:36:20;Unauthorized scanning of hosts|Blocklist.net.ua|2020-09-30 03:20:23|2021-03-21 10:50:01;Malicious Host|CIArmy|2019-11-18 07:42:06|2024-04-16 12:30:56
ip,95.59.142.85,KZ,malicious,Mail Spammer|Abuseat.org|2024-02-17 09:26:11|2024-02-17 09:26:11;Malicious Host|CIArmy|2024-02-17 09:26:10|2024-03-20 12:17:17
ip,162.142.125.233,US,suspicious,Malicious Host|HoneyDB|2023-01-16 00:00:00|2023-01-16 00:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-20 03:18:48|2023-07-17 06:37:37;Malicious Host|CIArmy|2022-02-17 01:46:52|2024-04-16 12:15:28
ip,103.190.29.142,ID,malicious,Brute force passwords using SSH on server RS2|Blocklist.net.ua|2023-12-05 05:25:19|2023-12-05 05:25:19;Mail Spammer|Abuseat.org|2023-12-05 05:25:19|2023-12-05 05:25:19;Brute force passwords using SSH on server PS1|Blocklist.net.ua|2023-12-07 05:30:56|2023-12-07 05:30:56;Brute force passwords using SSH on server RELAY|Blocklist.net.ua|2023-12-16 05:36:50|2023-12-16 05:36:50;Brute force passwords using SSH on server S20|Blocklist.net.ua|2024-01-01 05:26:25|2024-01-01 05:26:25;Brute force passwords using SSH on server S3|Blocklist.net.ua|2024-03-24 07:48:43|2024-03-24 07:48:43;Malicious Host|CIArmy|2023-12-16 08:27:36|2024-04-16 11:57:33
ip,180.76.162.44,CN,malicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:38:03|2022-09-13 03:38:03;Malicious Host|HoneyDB|2022-12-18 00:00:00|2024-02-01 00:00:00;Malicious Host|CIArmy|2022-09-13 04:20:48|2024-04-16 12:23:39
ip,157.245.106.69,US,malicious,Mail Spammer|Abuseat.org|2024-03-16 06:48:48|2024-03-16 06:48:48;Malicious Host|CIArmy|2024-03-16 06:48:47|2024-03-22 11:56:17
ip,162.216.150.229,US,malicious,Malicious Host|HoneyDB|2023-04-28 00:00:00|2023-11-10 00:00:00;Malicious Host|CIArmy|2023-04-20 08:28:41|2024-04-16 12:17:04
ip,101.36.108.175,HK,malicious,Mail Spammer|Abuseat.org|2024-01-27 09:19:35|2024-01-27 09:19:35;Malicious Host|HoneyDB|2024-02-01 00:00:00|2024-02-03 00:00:00;SSH Attacker|Blocklist.de|2024-02-22 02:24:06|2024-02-23 03:17:20;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-02-01 14:36:28|2024-04-10 20:01:00;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-02-01 14:36:37|2024-04-10 20:01:13;Malicious Host|CIArmy|2024-01-27 09:08:25|2024-04-16 11:56:22
ip,198.235.24.86,CA,malicious,HTTP Scrapper|Maltiverse|2023-04-17 16:21:05|2023-04-17 16:21:05;HTTP Attacker|Maltiverse|2023-04-15 13:46:26|2023-04-17 16:21:05;Bruteforce|Maltiverse|2023-04-15 04:31:42|2023-04-17 16:21:05;Hacking|Maltiverse|2023-04-15 00:01:26|2023-04-17 16:21:05;Port Scanner|Maltiverse|2023-04-14 23:43:58|2023-04-17 20:24:12;Malicious Host|Maltiverse|2023-04-14 23:43:58|2023-04-15 04:31:42;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-11 00:00:00;SSH Attacker|Blocklist.de|2023-08-01 03:50:13|2024-04-16 04:18:08
ip,167.248.133.165,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:52|2023-09-03 05:58:19;Malicious Host|HoneyDB|2023-08-18 00:00:00|2024-02-03 00:00:00;Malicious Host|CIArmy|2022-04-27 03:53:41|2024-03-29 12:26:04
