type,ip_addr,country_code,classification,blacklist
ip,45.154.96.81,,malicious,Mail Spammer|Abuseat.org|2024-03-12 09:47:42|2024-03-12 09:47:42;Malicious Host|CIArmy|2024-03-12 09:47:39|2024-03-20 12:06:03;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2024-03-16 14:00:37|2024-03-20 20:10:18;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2024-03-16 14:00:48|2024-03-20 20:10:31
ip,79.124.56.190,BG,malicious,Mail Spammer|Barracuda|2023-01-15 06:44:03|2023-01-15 06:44:03;HTTP Scrapper|Maltiverse|2023-01-14 16:58:52|2023-01-14 16:58:52;Bruteforce|Maltiverse|2023-01-13 09:45:21|2023-01-14 17:30:45;Port Scanner|Maltiverse|2023-01-13 09:23:38|2023-01-15 05:03:20;Hacking|Maltiverse|2023-01-13 09:23:38|2023-01-14 19:47:58;Malicious Host|Maltiverse|2023-01-13 09:23:38|2023-01-14 19:47:58;Malicious Host|HoneyDB|2023-10-08 00:00:00|2023-11-11 00:00:00;SSH Attacker|Blocklist.de|2023-11-11 03:53:28|2023-11-12 03:48:48;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-01-17 08:51:11|2024-04-14 19:28:38;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-01-17 08:51:17|2024-04-14 19:28:50;Malicious Host|CIArmy|2023-01-15 06:44:03|2024-04-15 11:38:10
ip,167.94.145.89,US,suspicious,Unauthorized scanning of hosts|Blocklist.net.ua|2022-07-14 02:36:03|2023-09-01 06:08:19;Malicious Host|CIArmy|2022-04-27 03:54:04|2024-04-16 12:20:48
ip,35.203.211.12,US,malicious,Malicious Host|HoneyDB|2023-11-03 00:00:00|2023-11-03 00:00:00;ET CINS Active Threat Intelligence Poor Reputation IP TCP|Emerging Threats|2023-04-21 11:49:32|2024-04-14 18:54:07;ET CINS Active Threat Intelligence Poor Reputation IP UDP|Emerging Threats|2023-04-21 11:49:37|2024-04-14 18:54:19;Malicious Host|CIArmy|2023-04-20 08:13:49|2024-04-16 11:39:50
ip,167.94.146.51,DE,suspicious,Mail Spammer|Abuseat.org|2023-08-25 18:52:08|2023-08-25 18:52:08;HTTP Spammer|StopForumSpam.com|2023-10-09 03:12:47|2024-01-02 07:06:21;IMAP Attacker|Blocklist.de|2024-04-05 02:48:29|2024-04-06 02:22:48;Mail Spammer|Blocklist.de|2024-04-05 03:04:48|2024-04-06 02:40:54;Malicious Host|HoneyDB|2023-08-25 00:00:00|2024-04-11 00:00:00;SSH Attacker|Blocklist.de|2023-08-26 03:37:26|2024-04-16 04:09:34;Malicious Host|CIArmy|2023-08-29 07:44:04|2024-04-16 12:20:54
ip,162.142.125.95,US,suspicious,Malicious Host|Alienvault Ip Reputation Database|2020-10-18 00:11:51|2020-12-15 06:32:06;Unauthorized scanning of hosts|Blocklist.net.ua|2020-10-17 01:39:44|2023-07-17 06:37:15;Malicious Host|HoneyDB|2023-10-01 00:00:00|2024-04-10 00:00:00;Malicious Host|CIArmy|2020-10-17 03:09:28|2024-04-16 12:15:36
ip,198.235.24.214,CA,malicious,Mail Spammer|Abuseat.org|2023-04-23 10:44:57|2023-04-23 10:44:57;IMAP Attacker|Maltiverse|2023-04-21 21:05:25|2023-04-22 21:10:42;HTTP Scrapper|Maltiverse|2023-04-20 22:00:06|2023-04-20 22:42:25;FTP Attacker|Maltiverse|2023-04-20 18:18:14|2023-04-20 18:18:14;Mail Spammer|Maltiverse|2023-04-19 10:00:02|2023-04-19 10:00:02;DDoS attack|Maltiverse|2023-04-19 02:19:44|2023-04-19 22:20:36;SSH Attacker|Maltiverse|2023-04-18 18:38:39|2023-04-22 22:38:52;SQL Injection|Maltiverse|2023-04-17 17:16:17|2023-04-17 17:16:17;HTTP Attacker|Maltiverse|2023-04-15 03:44:40|2023-04-22 23:13:18;Malicious Host|Maltiverse|2023-04-15 02:01:04|2023-04-22 06:06:09;Hacking|Maltiverse|2023-04-15 00:04:51|2023-04-23 07:09:48;Port Scanner|Maltiverse|2023-04-15 00:03:43|2023-04-23 10:03:35;Bruteforce|Maltiverse|2023-04-14 23:21:49|2023-04-22 22:38:00;SSH Attacker|Blocklist.de|2023-08-01 03:50:13|2024-02-29 03:16:00;Malicious Host|HoneyDB|2023-04-23 00:00:00|2024-04-12 00:00:00
ip,205.210.31.107,CA,malicious,IMAP Attacker|Blocklist.de|2023-10-14 02:41:47|2023-10-15 02:37:42;Mail Spammer|Blocklist.de|2023-10-14 02:51:58|2023-10-15 02:46:57;SSH Attacker|Blocklist.de|2023-08-02 03:59:50|2023-12-07 03:24:49;Malicious Host|HoneyDB|2023-04-15 00:00:00|2024-04-11 00:00:00
ip,167.248.133.137,US,suspicious,Malicious Host|HoneyDB|2023-01-02 00:00:00|2023-08-25 00:00:00;Scanning IPs|Maltiverse|2022-01-28 06:00:00|2022-01-28 06:00:00;Unauthorized scanning of hosts|Blocklist.net.ua|2022-09-13 03:32:51|2023-09-03 05:58:14;Malicious Host|CIArmy|2022-04-27 03:53:29|2024-03-31 12:41:01
ip,198.235.24.42,CA,malicious,IMAP Attacker|Maltiverse|2022-08-26 21:12:49|2022-08-27 21:17:49;SIP Attacker|Maltiverse|2022-08-23 20:12:55|2022-08-28 15:38:34;SSH Attacker|Maltiverse|2022-08-22 09:07:31|2022-08-27 01:42:07;Bruteforce|Maltiverse|2022-08-19 04:51:36|2022-08-27 21:17:49;HTTP Scrapper|Maltiverse|2022-08-19 04:51:36|2022-08-24 15:12:43;HTTP Attacker|Maltiverse|2022-08-19 04:51:36|2022-08-26 16:41:19;Malicious Host|Maltiverse|2022-08-19 01:17:01|2022-08-26 17:37:26;Port Scanner|Maltiverse|2022-08-19 00:03:47|2022-08-29 00:49:23;Hacking|Maltiverse|2022-08-19 00:03:47|2022-08-29 02:15:22;Unauthorized scanning of hosts|Blocklist.net.ua|2022-08-29 03:24:42|2023-04-27 05:21:11;Mail Spammer|Abuseat.org|2022-12-28 05:35:23|2022-12-28 18:00:11;SSH Attacker|Blocklist.de|2023-02-21 02:35:46|2024-02-03 03:17:59;Malicious Host|HoneyDB|2022-09-30 00:00:00|2024-04-11 00:00:00
